seqname,tax_id
GCA_000974765.1,s__Sphingomonas_B_changbaiensis
GCA_900110695.1,s__Virgibacillus_C_salinus
GCA_900163755.1,s__Crenothrix_polyspora_A
GCA_900176365.1,s__Desulfobacterium_A_vacuolatum
GCA_000021265.1,s__Ureaplasma_urealyticum
GCA_900079765.1,g__Pseudoflavonifractor
GCA_001375675.1,s__Massilibacterium_senegalense
GCA_001310615.1,g__C254
GCA_000152245.2,s__Eubacterium_limosum
GCA_002197845.1,s__Fimbriiglobus_ruber
GCA_000711725.1,s__Roseomonas_aerilata
GCA_001311075.1,s__Lactobacillus_G_similis
GCA_000433855.1,s__Enorma_massiliensis
GCA_000389985.1,g__Nocardioides
GCA_001898835.1,g__UBA6606
GCA_001803345.1,g__XYB12-FULL-38-5
GCA_001581915.1,g__Z-31
RR10_GUITH,Cryptophyta
GCA_000243335.1,s__Leptonema_illini
GCA_001675935.1,s__Shewanella_sp2
GCA_000467935.1,g__W5053
GCA_000620045.1,s__Halomonas_halodenitrificans
GCA_001421785.1,g__Sphingomonas
GCA_000258515.1,s__Thermococcus_zilligii
GCA_001639065.2,s__Vibrio_barjaei
GCA_000733935.1,s__Methylomarinum_vadi
GCA_000091665.1,s__Methanocaldococcus_jannaschii
GCA_900130035.1,s__Wenyingzhuangia_marina
GCA_001604405.1,g__Spiro-10
GCA_000687735.1,s__Acholeplasma_equifetale
GCA_002011425.1,g__UBA3571
GCA_001899685.1,g__44-15
GCA_000812565.1,g__Flammeovirga
GCA_000875945.1,g__TWA4
GCA_000622165.1,s__Mycoplasma_E_molare
GCA_000800805.1,s__Methanoplasma_termitum
GCA_001914405.1,s__Methanohalarchaeum_thermophilum
GCA_000017305.1,s__Kineococcus_radiotolerans
GCA_000429725.1,s__Bacillus_AQ_chagannorensis
GCA_000024765.1,s__Halothiobacillus_neapolitanus
GCA_900172325.1,s__Oceanibacterium_hippocampi
GCA_000981035.1,s__Catabacter_hongkongensis
GCA_002019645.1,s__Bacillus_AX_alkalitelluris
GCA_000340475.1,s__Oceanobacillus_kimchii
GCA_000018305.1,s__Caldivirga_maquilingensis
GCA_000210915.2,s__Halobacteriovorax_marinus
GCA_002149925.1,s__Thioflexothrix_psekupsii
GCA_000186385.1,s__Deinococcus_B_maricopensis
GCA_000712295.1,s__Synergistes_jonesii
GCA_001655685.1,s__Desulfotomaculum_G_copahuensis
GCA_900107415.1,s__Jannaschia_faecimaris
GCA_001593985.1,s__Clostridium_H_colicanis
GCA_900119825.1,s__Chitinimonas_taiwanensis
GCA_000012525.1,s__Synechococcus_elongatus
GCA_900116425.1,s__Lishizhenia_tianjinensis
GCA_001412355.1,g__SDB
GCA_001695395.1,s__Arcobacter_thereius
GCA_000431135.1,g__CAG-590
GCA_000744815.1,s__Streptacidiphilus_A_oryzae
GCA_002218005.1,s__Vibrio_algivorus
GCA_001672225.1,s__Aphanizomenon_sp2
GCA_900095015.1,s__Weissella_hellenica_A
GCA_000018245.1,s__Rickettsia_bellii
GCA_900177465.1,s__Paraburkholderia_E_caryophylli
GCA_000218705.1,s__Prochlorococcus_A_marinus_Q
GCA_900167375.1,s__Anaerorhabdus_furcosa
GCA_000732485.2,g__SJS
GCA_002011035.1,g__JdFR-11
GCA_001399795.1,g__BA2
GCA_000210735.1,s__Faecalibacterium_prausnitzii_B
GCA_002019735.1,s__Salipaludibacillus_agaradhaerens
GCA_001636495.1,s__Bacillus_G_horikoshii_A
GCA_900095815.1,s__Methanothermobacter_wolfeii
GCA_000433475.1,g__CAG-605
GCA_000422385.1,s__Microbacterium_indicum
GCA_000190635.1,s__Syntrophobotulus_glycolicus
GCA_000419585.1,s__Salisaeta_longa
GCA_900113175.1,s__Planifilum_fulgidum
GCA_000299335.2,s__Alcanivorax_A_pacificus
GCA_001758365.1,s__Clostridium_C_acetireducens
GCA_900119495.1,s__Arcanobacterium_A_urinimassiliense
GCA_000425705.1,s__Halobacillus_kuroshimensis
GCA_002006795.1,g__Wohlfahrtiimonas
GCA_000299235.1,s__Leptospirillum_A_ferriphilum
GCA_001512915.1,g__DTU083
GCA_000373205.1,s__Meiothermus_A_timidus
GCA_000733125.1,s__Parvularcula_oceani
GCA_002198715.1,s__Rhodomicrobium_A_vannielii
GCA_001941135.1,g__CAG-353
GCA_000169155.1,s__Thermosinus_carboxydivorans
GCA_001423845.1,g__Sphingomonas
GCA_000384135.1,s__Succinispira_mobilis
GCA_001705545.1,s__Xanthomonas_fragariae
GCA_001639695.1,s__Marinomonas_aquimarina
GCA_001507555.1,g__Thiomicrospira_B
GCA_001603595.1,g__Bact-19
GCA_900101955.1,s__Desulfuromonas_C_thiophila
GCA_000585375.1,s__Cryptosporangium_arvum
GCA_000156595.1,s__Corynebacterium_glucuronolyticum
GCA_000689395.1,s__Phaeomarinobacter_ectocarpi
GCA_001428805.1,g__Aeromicrobium
GCA_001633165.1,s__Rhodovulum_sulfidophilum
GCA_001999905.1,s__Planococcus_maritimus
GCA_000828635.1,s__Sulfuritalea_hydrogenivorans
GCA_900095395.1,g__Desulfovibrio
GCA_000964795.1,s__Neoehrlichia_lotoris
GCA_000526235.1,s__Acholeplasma_granularum
GCA_000317495.1,s__Crinalium_epipsammum
GCA_001631935.1,g__Synechococcus_C
GCA_000875775.1,s__Nitrosopumilus_piranensis
GCA_000402815.1,s__AAA160-C11_sp1
GCA_000168995.1,g__BACL14
GCA_000340315.1,s__Sulfolobus_acidocaldarius
GCA_001635445.1,g__Halioglobus
GCA_001570745.1,s__Alicyclobacillus_mali
GCA_001768645.1,g__RBG-13-55-18
GCA_001723305.1,s__Methyloceanibacter_superfactus
GCA_000177335.1,s__Pyramidobacter_piscolens
GCA_000286075.1,s__Streptococcus_ratti
GCA_900113995.1,g__D5
GCA_000426565.1,s__Prevotella_albensis
GCA_000433775.1,g__CAG-1435
GCA_001553405.1,s__28L_sp2
GCA_001432185.1,s__Cylindrospermopsis_raciborskii
GCA_001801685.1,g__Arenimonas
GCA_900170005.1,g__Gordonibacter
GCA_000744415.1,g__TAG-1
GCA_001660005.1,s__Borrelia_hermsii
GCA_000479355.1,s__Mesoplasma_florum
GCA_002159625.1,g__UBA1382
GCA_000007005.1,s__Sulfolobus_A_solfataricus
GCA_000173095.1,g__MS024-2A
GCA_001570505.1,s__Mycobacterium_thermoresistibile
GCA_000971275.1,s__Devosia_psychrophila
GCA_000373105.1,s__Lewinella_persica
GCA_001457435.1,s__Actinobaculum_massiliense
GCA_000953875.1,s__Ralstonia_mannitolilytica
GCA_000411375.1,s__Corynebacterium_pyruviciproducens
GCA_000523495.1,s__Ruthia_magnifica
GCA_000772915.1,s__Streptococcus_phocae
GCA_001269425.1,s__Baumannia_cicadellinicola_A
GCA_000743705.1,s__Ruegeria_halocynthiae
GCA_001936615.1,g__Desulfosporosinus
GCA_900109265.1,s__Paraburkholderia_B_tropica
GCA_001399555.1,s__Variovorax_paradoxus_B
GCA_000423105.1,s__Halalkalibacillus_halophilus
GCA_000173055.1,s__Thermus_aquaticus
GCA_000027185.1,s__Streptococcus_gallolyticus
GCA_001657315.1,g__BBD-1991-12
GCA_000169995.1,g__Vibrio
GCA_000022145.1,s__Anaeromyxobacter_dehalogenans_A
GCA_001468465.1,g__Sphingopyxis
GCA_900110295.1,s__Peptostreptococcus_russellii
GCA_000403295.2,g__Ruminococcus_B
GCA_000687145.1,s__Thermoanaerobaculum_aquaticum
GCA_000435715.1,g__CAG-145
GCA_001873795.1,g__TAG-1
GCA_001571005.1,s__Herbiconiux_solani
GCA_000317065.1,g__PCC-7367
GCA_000024165.1,s__Accumulibacter_phosphatis
GCA_000737515.1,g__Hymenobacter
GCA_000830155.1,s__Acinetobacter_indicus
GCA_002077135.1,s__Metallibacterium_scheffleri
GCA_000215705.1,s__Ramlibacter_tataouinensis
GCA_000265075.1,s__Nitritalea_halalkaliphila
GCA_000745915.1,s__Deinococcus_C_misasensis
GCA_000428985.1,s__Marinobacterium_litorale
GCA_000621145.1,s__Desulfobulbus_elongatus
GCA_001873825.1,g__UBA1543
GCA_001940645.1,g__LC-3
GCA_000262735.1,s__Bacillus_Z_methanolicus_A
GCA_001465795.2,s__Planococcus_B_rifietoensis
GCA_000753575.1,g__HR2
GCA_001885685.1,s__Pseudomonas_L_hussainii
GCA_002168145.1,g__Roseibacillus
GCA_000014525.1,s__Lactobacillus_C_paracasei
GCA_000350545.1,s__Desulfotignum_phosphitoxidans
GCA_001467645.1,s__Legionella_B_geestiana
GCA_001953175.1,s__Dehalogenimonas_formicexedens
GCA_000204315.2,g__IMCC3088
GCA_900108955.1,s__Flavobacterium_terrigena
GCA_001644665.1,s__Fervidobacterium_pennivorans_A
GCA_000973545.1,g__Blochmannia
GCA_000436115.1,g__CAG-95
GCA_900120165.1,s__Ezakiella_massiliensis
GCA_000433875.1,g__CAG-884
GCA_001940115.1,s__Helicobacter_pylori_C
GCA_900066885.1,g__CAG-353
GCA_900129525.1,g__Fibrobacter
GCA_000346615.1,s__Nafulsella_turpanensis
GCA_000007725.1,s__Buchnera_aphidicola_H
GCA_000353425.1,s__Anoxybacillus_flavithermus_A
GCA_000565485.1,s__Lactobacillus_F_fabifermentans
GCA_000763785.1,s__Paracoccus_sanguinis
GCA_000308675.1,s__Nocardia_paucivorans
GCA_000015765.1,s__Methanocorpusculum_labreanum
GCA_000226565.1,s__Glaciecola_nitratireducens
GCA_900088455.1,s__Lactobacillus_delbrueckii_A
GCA_001315985.1,s__Vulcanisaeta_distributa_C
GCA_000214375.1,s__Treponema_E_primitia
GCA_000427625.1,s__Methylobacter_luteus
GCA_000091465.1,s__Vibrio_tasmaniensis
GCA_000566685.1,s__Dyadobacter_tibetensis
GCA_001433975.1,s__Lactobacillus_johnsonii
GCA_002167455.1,g__TMED11
GCA_001657385.1,g__UBA4496
GCA_000759975.1,s__Prochlorococcus_A_marinus_M
GCA_000155675.2,s__Octadecabacter_antarcticus
GCA_000964245.1,g__1162T-S-0a-05
GCA_900102335.1,s__Pseudomonas_E_seleniipraecipitans
GCA_000025185.1,s__Pirellula_A_staleyi
GCA_000934705.1,s__Marinobacter_excellens_A
GCA_001626765.1,g__Maritimibacter
GCA_900112335.1,s__Tropicimonas_isoalkanivorans
GCA_000148995.1,s__Listeria_grayi
GCA_000214785.1,s__Lactobacillus_kefiranofaciens
GCA_000346505.1,s__Rhodopirellula_sallentina
GCA_001464965.1,g__Ga0077554
GCA_900115595.1,s__Tranquillimonas_alkanivorans
GCA_900109765.1,s__Roseovarius_nanhaiticus
GCA_000737325.2,s__Sandaracinus_amylolyticus
GCA_000435295.1,g__Ruminiclostridium_C
GCA_000008265.1,s__Picrophilus_torridus
GCA_900110065.1,s__Loktanella_fryxellensis
GCA_900110345.1,s__Amphibacillus_marinus
GCA_001038505.1,g__Puniceibacterium
GCA_001428255.1,g__Agromyces
GCA_000970145.1,s__Methanosarcina_siciliae
GCA_000828615.1,s__Thiolapillus_brandeum
GCA_001873105.1,g__CG2-30-34-30
GCA_001639285.1,s__Methanobrevibacter_C_cuticularis
GCA_000155595.1,g__Phormidesmis
GCA_001403615.1,s__Desnuesiella_massiliensis
GCA_900104115.1,s__Clostridium_gasigenes
GCA_900117425.1,g__Novosphingobium
GCA_002051585.1,s__Ruminiclostridium_A_hungatei
GCA_001673765.1,g__JL3646
GCA_000435055.1,s__PeH17_sp1
GCA_001717025.1,s__Methanomethylicus_oleusabulum
GCA_000975095.1,s__Demequina_aestuarii
GCA_000621805.1,g__Ruminococcus_D
GCA_000940955.1,s__Rickettsia_raoultii
GCA_000429665.1,s__Azovibrio_restrictus
GCA_900066705.1,g__Anaerostipes
GCA_000179715.1,s__Atopobium_A_vaginae_A
GCA_001458775.1,s__Nitrospira_nitrificans
RR10_CYACA,Rhodophyta
GCA_002007215.1,s__Pyramidobacter_sp1
GCA_001436535.1,s__Lactobacillus_O_mali
GCA_000154845.1,s__Bacteroides_A_coprocola
GCA_000280015.1,s__Bartonella_alsatica
GCA_000436695.1,g__Prevotella
GCA_900119965.1,g__Cobetia
GCA_002167715.1,g__UBA1672
GCA_000158455.1,s__Helicobacter_D_winghamensis
GCA_000429645.1,s__Niveispirillum_irakense
GCA_000967915.1,s__Acholeplasma_C_brassicae
GCA_000243315.1,s__Metallosphaera_yellowstonensis
GCA_000375365.1,s__Corynebacterium_mastitidis
GCA_900102495.1,g__Nitrosospira
GCA_000153245.1,s__Pseudoalteromonas_tunicata
GCA_002029235.1,s__Clostridium_AE_oryzae
GCA_001591565.1,s__Bacillus_C_flexus
GCA_000422965.1,s__Pleomorphomonas_oryzae
GCA_002198655.1,g__R-H-3
GCA_001689485.1,g__UBA7173
GCA_000413015.1,s__Treponema_D_socranskii
GCA_001804805.1,g__GWF2-50-93
GCA_900111405.1,s__Salinibacillus_kushneri
GCA_001729285.1,g__Methanobacterium_D
GCA_000770675.1,s__Pontibacillus_chungwhensis
GCA_900120395.1,g__Porphyromonas
GCA_900107355.1,s__Lentibacter_algarum
GCA_000730625.1,s__Pseudomonas_B_oryzihabitans_A
GCA_000312425.1,s__Reyranella_massiliensis
GCA_000949255.1,s__Ferrimicrobium_acidiphilum
GCA_900103565.1,s__Actinomyces_ruminicola
GCA_001457795.1,g__Olsenella_A
GCA_001802125.1,g__UBA8499
GCA_001719065.1,s__Fervidobacterium_A_thailandensis
GCA_000422565.1,s__Desulfovibrio_I_aminophilus
GCA_000165675.2,s__Leuconostoc_fallax
GCA_001880325.1,s__Thermus_brockianus
GCA_000972865.1,s__Pseudoxanthomonas_suwonensis_B
GCA_001541095.1,g__Paenibacillus_F
GCA_900167555.1,s__Subdoligranulum_formicile
GCA_000420445.1,s__Actinotignum_urinale
GCA_001436475.1,s__Lactobacillus_B_ruminis
GCA_002160135.1,g__UBA7182
RT10_KLULA,Fungi
GCA_000178375.1,s__Mycoplasma_F_alligatoris
GCA_002011615.1,g__JdFR-72
GCA_001306115.1,s__Ornatilinea_apprima
GCA_000364225.1,s__Eubacterium_J_plexicaudatum
GCA_001654915.1,s__Buttiauxella_ferragutiae
GCA_000740455.1,s__Moraxella_catarrhalis
GCA_001437125.1,s__Lactobacillus_G_paucivorans
GCA_002049495.1,g__tcs-49
GCA_001487105.1,g__Ruminococcus_B
GCA_900102015.1,s__Loktanella_A_pyoseonensis
GCA_000526955.1,s__Mycoplasma_F_cricetuli
GCA_000014905.1,s__Solibacter_usitatus
GCA_000263055.1,s__Rickettsia_honei
GCA_900142805.1,s__Salinicoccus_alkaliphilus
GCA_001544115.1,s__Enterococcus_A_raffinosus
GCA_001650905.1,g__Balneola
GCA_001512995.1,g__DTU067
GCA_900113385.1,g__Lachnobacterium
GCA_001590785.1,s__Bacillus_K_trypoxylicola
GCA_000702845.1,g__Eubacterium_H
GCA_001424665.1,s__Methylophilus_sp2
GCA_900108455.1,s__Fructobacillus_pseudoficulneus
GCA_900102905.1,s__Albidovulum_xiamenense
GCA_000067045.1,s__Gluconacetobacter_diazotrophicus
GCA_001815865.1,s__Abiotrophia_defectiva
GCA_000315365.1,s__Desulfotomaculum_hydrothermale
GCA_001192835.1,s__Lentimicrobium_saccharophilum
GCA_000420665.1,s__Ponticaulis_koreensis
GCA_000019165.1,s__Heliobacterium_modesticaldum
GCA_000023985.1,s__Methanocaldococcus_fervens
GCA_001874005.1,g__CG2-30-51-40
GCA_001548275.1,s__Caldimicrobium_thiodismutans
GCA_001458395.1,s__Leisingera_aquaemixtae
GCA_001464585.1,g__Ga0077554
GCA_001613285.1,s__Nocardia_soli
GCA_000015805.1,s__Pyrobaculum_calidifontis
GCA_000017565.1,s__Parvibaculum_lavamentivorans
GCA_000381085.1,s__Thiomicrospira_A_arctica
GCA_900016775.1,s__Serratia_C_symbiotica
GCA_001879645.1,g__Francisella
GCA_000702745.1,s__Mycoplasma_D_cloacale
GCA_001439915.1,s__Bacillus_Q_humi
GCA_000509365.1,s__Helicobacter_B_fennelliae
GCA_001592825.1,s__Planococcus_B_maritimus
GCA_001639295.1,s__Methanobrevibacter_D_curvatus
GCA_001899285.1,g__Pseudolabrys
GCA_900100765.1,s__Catalinimonas_alkaloidigena
GCA_000946815.1,s__Syntrophaceticus_schinkii
GCA_002167825.1,g__TMED13
GCA_001725155.1,g__Rudaea
GCA_001691565.1,s__Microbacterium_oleivorans_B
GCA_000423125.1,s__Haliea_salexigens
GCA_002118285.1,s__Kiloniella_majae
GCA_000215975.1,s__Thermodesulfobacterium_geofontis
RS20_MAIZE,Viridiplantae
GCA_001889165.1,s__Bacillus_AY_weihaiensis
GCA_000473955.1,s__Coprobacter_fastidiosus
GCA_900114905.1,s__Saccharopolyspora_antimicrobica
GCA_000770645.1,s__Desulfosporosinus_sp2
GCA_000367765.1,s__Mycoplasma_D_auris
GCA_900089455.1,s__Orrella_dioscoreae
GCA_000708655.1,s__Carnobacterium_A_jeotgali
GCA_900101785.1,s__Auraticoccus_monumenti
GCA_000188155.3,g__Methylocystis
GCA_000964385.1,s__Acidocella_aminolytica
GCA_000743575.1,s__Devosia_riboflavina
GCA_000686585.1,s__Mycoplasma_G_lipofaciens
GCA_001768195.1,g__LD21
GCA_000511955.1,s__Tepidimicrobium_ultunense
GCA_000731955.1,s__Halomonas_C_zincidurans
GCA_001543285.1,s__Aerococcus_viridans
GCA_002162815.1,g__50-400-T64
GCA_900066245.1,s__Clostridium_saudiense
GCA_000157995.1,s__Holdemania_filiformis
GCA_000265505.1,s__Bernardetia_litoralis
GCA_000178955.2,s__Granulicella_A_mallensis
GCA_001939115.1,g__GCF-001939115
GCA_000015665.1,s__Prochlorococcus_A_marinus_P
GCA_001921845.1,s__Streptococcus_cuniculi
GCA_000372865.1,s__Methylosarcina_A_fibrata
GCA_001552015.1,s__Nanopusillus_acidilobi
GCA_000253055.1,s__Thermoproteus_tenax
GCA_000016545.1,s__Caldicellulosiruptor_saccharolyticus
GCA_900142075.1,s__Clostridium_AA_amylolyticum
GCA_001567255.1,g__OLB9
GCA_000194625.1,s__Archaeoglobus_C_veneficus
GCA_001748285.1,s__Thermogemmatispora_onikobensis
GCA_000175375.1,s__Corynebacterium_matruchotii
GCA_000013005.1,s__Erythrobacter_C_litoralis
GCA_000270245.1,s__Microlunatus_phosphovorus
GCA_001434985.1,s__Lactobacillus_K_paralimentarius_B
GCA_900116235.1,s__Marininema_halotolerans
GCA_000757795.1,s__Methylobacterium_oryzae
GCA_000012605.1,s__Thiomicrospira_B_crunogena
GCA_000376965.1,s__Methanothermococcus_thermolithotrophicus
GCA_002162695.1,s__Cycloclasticus_sp1
GCA_900115635.1,g__Oscillibacter
GCA_000447675.1,s__Treponema_B_pedis
GCA_000191865.2,s__Turicibacter_sanguinis
GCA_001427605.1,g__Devosia
GCA_001590965.1,s__Novosphingobium_lentum
GCA_000709435.1,s__Savagella_sp1
GCA_001045445.1,g__Chryseobacterium
GCA_000181475.1,s__Gimesia_maris
GCA_001078315.1,g__Erysipelatoclostridium
GCA_001648115.1,s__Buchnera_aphidicola_N
GCA_001796275.1,g__2-02-FULL-49-12
GCA_001412615.1,s__Pyrodictium_delaneyi
GCA_000018485.1,s__Methanococcus_maripaludis_C
GCA_001304015.1,g__SM23-81
GCA_000687855.1,s__Mycoplasma_F_glycophilum
GCA_000965745.1,g__GCA-965745
GCA_001483385.1,s__Tenacibaculum_dicentrarchi
GCA_000801295.1,g__Monju
RT10_DANRE,Metazoa
GCA_000522985.1,s__Gemmatirosa_kalamazoonesis
GCA_001544195.1,s__Tetragenococcus_solitarius
GCA_900102945.1,s__Halomonas_C_muralis
GCA_001513205.1,g__DTU012
GCA_001807895.1,s__Stenotrophomonas_sp9
GCA_000746585.2,g__Ac37b
GCA_000260835.1,s__Imtechella_halotolerans
GCA_001189915.1,s__Herbaspirillum_autotrophicum
GCA_000384075.1,s__Methylovulum_miyakonense
GCA_001969445.1,g__Brachybacterium
GCA_001306135.1,s__Herpetosiphon_geysericola
GCA_000275825.1,s__Saprospira_grandis_A
GCA_000160115.1,s__Shuttleworthia_satelles
GCA_000145295.1,s__Methanothermobacter_marburgensis
GCA_000224085.1,s__Muricauda_ruestringensis
GCA_000955735.1,s__Caldicellulosiruptor_cellulolyticus
GCA_000498575.2,s__Pseudomonas_E_taeanensis
GCA_001611275.1,g__Desulfuromonas_E
GCA_001434705.1,s__Lactobacillus_C_nasuensis
GCA_001510135.1,g__HIMB11
GCA_000373345.1,s__Leptotrichia_wadei
GCA_001593065.1,s__Lactobacillus_D_sakei
GCA_000429345.1,s__Desulfovirgula_thermocuniculi
GCA_000024225.1,s__Atopobium_B_parvulum
GCA_900111345.1,g__Psychrobacillus
GCA_001799775.1,g__YA12-FULL-51-18
GCA_000167195.1,s__Crocosphaera_watsonii
GCA_000820705.1,s__Clostridium_AA_polynesiense
GCA_000021285.1,s__Thermosipho_africanus
GCA_001553645.1,g__Leptotrichia
GCA_000433315.1,g__CAG-345
GCA_000518565.1,s__Thermoanaerobacter_thermocopriae
GCA_000023705.1,s__Methylotenera_mobilis_A
GCA_000429825.1,s__Cohnella_thermotolerans
GCA_900155955.1,g__Paraburkholderia_C
GCA_000013765.1,s__Shewanella_denitrificans
GCA_001435325.1,s__Lactobacillus_intestinalis
GCA_000613725.1,s__Prevotella_pleuritidis
GCA_900100095.1,g__UBA2727
GCA_001637335.1,g__Paenibacillus
GCA_001858525.1,s__Vampirovibrio_chlorellavorus
GCA_001773955.1,g__34-128
RT10_CANGA,Fungi
GCA_900107695.1,s__Thiothrix_caldifontis
GCA_001464895.1,g__Ga0077526
GCA_000212735.1,s__Haliscomenobacter_hydrossis
GCA_900105305.1,s__Corynebacterium_timonense
GCA_900128905.1,s__Bacteroides_luti
GCA_001482445.1,s__Exiguobacterium_pavilionensis
GCA_001940925.1,g__Firm-04
GCA_001724535.1,g__Paracoccus
GCA_001516025.1,g__BRH-c32
GCA_000519125.1,s__Desulfocurvus_vexinensis
GCA_000154485.1,s__Erysipelatoclostridium_ramosum
GCA_001870735.1,s__Arsenicibacter_rosenii
RT10_MARPO,Viridiplantae
GCA_000236865.1,s__Senegalimassilia_anaerobia
GCA_000423185.1,s__Inquilinus_limosus_B
GCA_900156285.1,s__Halanaerobium_kushneri
GCA_900066375.1,g__CAG-95
GCA_001464425.1,g__SWB02
GCA_001442745.1,s__Lysobacter_antibioticus
GCA_000279145.1,s__Melioribacter_roseus
GCA_000420265.1,s__Oceanicaulis_alexandrii
GCA_001436025.1,s__Lactobacillus_H_mucosae
GCA_900113695.1,s__Albimonas_pacifica
GCA_000224415.2,g__Citricoccus
GCA_900111605.1,s__Nitrosomonas_marina_A
GCA_000432335.1,g__Ruminococcus_A
GCA_900066085.1,g__Blautia_A
GCA_000024905.1,s__Thermanaerovibrio_acidaminovorans
GCA_001642945.1,g__HIMB11
GCA_900095385.1,s__Methanoculleus_chikugoensis
GCA_001458075.1,g__Idiomarina
GCA_001661915.1,s__Croceicoccus_pelagius
GCA_001644195.2,g__NC2-31
GCA_001464115.1,g__Ga0074140
GCA_000622325.1,s__Sulfitobacter_B_geojensis
GCA_000784355.1,s__Methanolacinia_paynteri
GCA_001898505.1,g__UBA8621
GCA_000988235.1,s__Corynebacterium_xerosis
GCA_002001125.1,g__Rhodanobacter
GCA_000469385.1,g__Leptotrichia
GCA_001815405.1,g__Peptoniphilus_A
GCA_001557535.1,s__Caballeronia_sp2
GCA_001814285.1,g__Enterococcus_B
GCA_000170855.1,g__Moritella
GCA_001439585.2,g__Aneurinibacillus
GCA_000438335.1,s__Dialister_A_pneumosintes
GCA_900111355.1,s__Isobaculum_melis
GCA_900142005.1,s__Dethiosulfatibacter_aminovorans
GCA_000195855.1,s__Mycobacterium_leprae
GCA_000331575.1,s__Bacillus_B_oryziterrae
GCA_000227745.3,s__Thiocystis_violascens
GCA_000214725.1,s__Methanobacterium_C_paludis
GCA_900143645.1,s__Anaerocolumna_xylanovorans
GCA_002160815.1,g__Massiliomicrobiota
GCA_001885215.1,g__Cyanobium
GCA_000719135.1,s__Streptomyces_avicenniae
GCA_001462235.1,g__Fibromonas
GCA_900176495.1,g__UBA11524
GCA_000019665.1,s__Methylacidiphilum_infernorum
GCA_002095075.1,g__Francisella
GCA_000518085.1,s__Bartonella_grahamii
GCA_000025885.1,s__Aminobacterium_colombiense
GCA_000376825.1,s__Demetria_terragena
GCA_000152785.1,s__Loktanella_vestfoldensis
GCA_000011225.1,s__Mycoplasma_B_penetrans
GCA_000423605.1,s__Saccharospirillum_impatiens
GCA_000265055.1,s__Nitratireductor_aquibiodomus
GCA_000195275.1,s__Treponema_D_succinifaciens
GCA_000220545.2,s__Marinobacterium_stanieri
GCA_000170775.1,g__Roseovarius
GCA_000012425.1,s__Dechloromonas_aromatica
GCA_001303875.1,g__Gemmobacter
GCA_000218745.1,s__Prochlorococcus_A_sp7
GCA_900142395.1,s__Hymenobacter_psychrotolerans
GCA_000008665.1,s__Archaeoglobus_fulgidus
GCA_001293735.1,s__Lactobacillus_H_gorillae
GCA_000090945.1,s__Anaerosphaera_sp1
GCA_000430505.1,s__Eisenibacter_elegans
