seqname,tax_id
GCA_900167575.1,s__Okibacterium_fritillariae
GCA_000317145.1,s__Chamaesiphon_minutus
GCA_900103565.1,s__Actinomyces_ruminicola
GCA_001457795.1,g__Olsenella_A
GCA_000422565.1,s__Desulfovibrio_I_aminophilus
GCA_002174305.1,g__Aeromicrobium
GCA_900167555.1,s__Subdoligranulum_formicile
GCA_002160135.1,g__UBA7182
GCA_002011615.1,g__JdFR-72
GCA_000010585.1,s__Macrococcus_caseolyticus
GCA_000296405.1,s__Corynebacterium_otitidis
GCA_000719095.1,s__Streptacidiphilus_jeojiense
GCA_900102015.1,s__Loktanella_A_pyoseonensis
GCA_900104785.1,g__Psychroserpens
GCA_001281315.1,g__Arthrobacter_A
GCA_000525025.1,s__Methylophilus_sp4
GCA_000600105.1,s__Lysinibacillus_sphaericus
GCA_000010165.1,s__Brevibacillus_brevis
GCA_000011705.1,s__Burkholderia_mallei
GCA_900142625.1,s__Roseovarius_marisflavi
GCA_001424665.1,s__Methylophilus_sp2
GCA_000015165.1,g__Bradyrhizobium
GCA_900112215.1,g__Cupriavidus
GCA_000154105.1,s__Parabacteroides_merdae
GCA_900114915.1,s__Bradyrhizobium_sp6
GCA_001192835.1,s__Lentimicrobium_saccharophilum
GCA_000349565.1,s__Curtobacterium_flaccumfaciens
GCA_000019165.1,s__Heliobacterium_modesticaldum
GCA_001712795.1,g__Nostoc_A
GCA_900148835.1,s__Flavobacterium_cucumis
GCA_001426525.1,s__Massilia_sp3
GCA_000015805.1,s__Pyrobaculum_calidifontis
GCA_001722325.1,s__Mycobacterium_sherrisii
GCA_001899285.1,g__Pseudolabrys
GCA_000389965.1,g__N902-109
GCA_000955725.1,g__Caldicellulosiruptor
GCA_000433855.1,s__Enorma_massiliensis
GCA_001469965.1,s__Halothiobacillus_sp1
GCA_900102755.1,s__Prauserella_A_marina
GCA_000518505.1,s__Olleya_sp1
GCA_001426995.1,s__Microbacterium_foliorum
GCA_000717135.1,s__Catenuloplanes_japonicus
GCA_000686065.1,s__Butyrivibrio_hungatei_A
GCA_000188155.3,g__Methylocystis
GCA_002002865.1,g__Brevundimonas
GCA_900101865.1,s__Paracoccus_isoporae
GCA_000731955.1,s__Halomonas_C_zincidurans
GCA_000336835.1,s__Haloferax_sp1
GCA_000474275.2,s__Bacillus_S_marmarensis
GCA_000265505.1,s__Bernardetia_litoralis
GCA_000178955.2,s__Granulicella_A_mallensis
GCA_001570965.1,s__Janibacter_corallicola
GCA_000972495.1,s__Hymenobacter_terrenus
GCA_000688075.1,g__Mesorhizobium
GCA_000376265.1,s__Thermus_igniterrae
GCA_000632225.1,g__Sphingomonas
GCA_000016545.1,s__Caldicellulosiruptor_saccharolyticus
GCA_001567255.1,g__OLB9
GCA_000023245.1,s__Actinosynnema_mirum
GCA_000014165.1,s__Mycobacterium_sp2
GCA_000175375.1,s__Corynebacterium_matruchotii
GCA_001293525.1,s__Ideonella_A_sakaiensis
GCA_001434985.1,s__Lactobacillus_K_paralimentarius_B
GCA_900116235.1,s__Marininema_halotolerans
GCA_000012605.1,s__Thiomicrospira_B_crunogena
GCA_900106805.1,s__Ruegeria_halocynthiae_A
GCA_002020305.1,s__Thioclava_sp1
GCA_000166035.1,g__Faecalibacterium
GCA_000517865.1,g__Paenibacillus
GCA_000296835.1,s__Lactobacillus_hominis
GCA_001590965.1,s__Novosphingobium_lentum
GCA_001045445.1,g__Chryseobacterium
GCA_001567275.1,g__OLB10
GCA_000222125.2,g__Pseudomonas_E
GCA_000314735.2,s__Afipia_felis
GCA_001864945.1,s__Frigoribacterium_sp1
GCA_900087015.1,s__Christensenella_A_timonensis
GCA_000474945.1,s__Solimonas_soli
GCA_000801295.1,g__Monju
GCA_001639025.1,s__Corynebacterium_afermentans
GCA_001544195.1,s__Tetragenococcus_solitarius
GCA_001807895.1,s__Stenotrophomonas_sp9
GCA_000438825.1,s__Serratia_plymuthica
GCA_000158475.2,s__Oxalobacter_formigenes
GCA_001676435.1,s__Stenotrophomonas_sp16
GCA_000520595.1,g__Arthrobacter_D
GCA_002108495.1,s__Neisseria_C_canis
GCA_000719515.1,g__Glycomyces
GCA_900141985.1,s__Nocardiopsis_flavescens
GCA_000166195.3,s__Mucilaginibacter_paludis
GCA_001434705.1,s__Lactobacillus_C_nasuensis
GCA_000026405.1,s__Leuconostoc_citreum
GCA_900107045.1,s__Amycolatopsis_xylanica
GCA_000468055.1,s__Treponema_C_lecithinolyticum
GCA_000732445.1,s__Pseudomonas_E_oleovorans
GCA_000518565.1,s__Thermoanaerobacter_thermocopriae
GCA_000375365.1,s__Corynebacterium_mastitidis
GCA_000292345.1,g__Cupriavidus
GCA_001720585.1,s__Rhodobacter_A_johrii
GCA_001514035.1,s__Streptomyces_yokosukanensis
GCA_001625015.2,g__Lewinella
GCA_900169565.1,s__Nitrospira_C_japonica
GCA_000430885.1,s__Desulfotomaculum_C_alcoholivorax
GCA_001895085.1,s__Mariprofundus_micogutta
GCA_000445145.1,s__Sphingobium_baderi
GCA_900142545.1,g__Fibrobacter
GCA_000332975.1,s__Gordonia_aichiensis
GCA_000519125.1,s__Desulfocurvus_vexinensis
GCA_900113005.1,s__Sunxiuqinia_elliptica
GCA_001612615.1,s__Nocardia_amikacinitolerans
GCA_000403315.2,g__14-2
GCA_001637565.1,s__Janibacter_melonis
GCA_900142565.1,s__Chishuiella_changwenlii
GCA_001857965.1,g__Flavobacterium
GCA_001190925.1,g__Azoarcus_A
GCA_900113945.1,s__Xenorhabdus_mauleonii
GCA_900066085.1,g__Blautia_A
GCA_001612635.1,s__Nocardia_africana
GCA_900116175.1,s__Hyphomicrobium_facile
GCA_001458075.1,g__Idiomarina
GCA_002009475.1,s__Brocadia_caroliniensis
GCA_001464115.1,g__Ga0074140
GCA_000773975.1,s__Erwinia_typographi
GCA_000719605.1,s__Streptomyces_decoyicus
GCA_000969415.1,s__Devosia_geojensis
GCA_000988235.1,s__Corynebacterium_xerosis
GCA_000170855.1,g__Moritella
GCA_000438335.1,s__Dialister_A_pneumosintes
GCA_000331575.1,s__Bacillus_B_oryziterrae
GCA_900143645.1,s__Anaerocolumna_xylanovorans
GCA_002160815.1,g__Massiliomicrobiota
GCA_001516045.1,g__Desulfosporosinus
GCA_000286075.1,s__Streptococcus_ratti
GCA_900155385.1,g__Halomonas
GCA_900113135.1,s__Salegentibacter_agarivorans
GCA_000224475.1,g__Halolamina
GCA_000007925.1,s__Prochlorococcus_marinus
GCA_001897755.1,g__Afipia
GCA_000383515.1,s__Mycoplasma_E_hyorhinis
GCA_000425505.1,s__Flavobacterium_frigidarium
GCA_000170775.1,g__Roseovarius
GCA_001303875.1,g__Gemmobacter
GCA_001905065.1,g__Saccharothrix
GCA_000341025.1,s__Nocardiopsis_salina
GCA_000696345.1,g__Pseudomonas_E
GCA_001778375.1,g__D2-FULL-39-29
GCA_900112225.1,s__Massilia_yuzhufengensis
GCA_000379105.1,s__Methylobacterium_sp7
GCA_000023405.1,s__Brachybacterium_faecium
GCA_000024465.1,s__Puniceispirillum_marinum
GCA_000092825.1,s__Segniliparus_rotundus
GCA_000257645.1,g__Rouxiella
GCA_000312145.1,s__Alistipes_senegalensis
GCA_001811325.1,g__Eikenella
GCA_001681735.1,s__Ruegeria_A_mobilis
GCA_000411335.1,s__Tyzzerella_sp1
GCA_001517625.1,g__Clostridium_M
GCA_000152865.1,g__Erythrobacter
GCA_900113805.1,s__Chryseobacterium_A_frigidisoli
GCA_001648895.1,g__MM1
GCA_900107575.1,g__CAG-791
GCA_001648195.1,s__Pseudomonas_A_sp7
GCA_001071965.1,s__Staphylococcus_caprae
GCA_000374045.1,s__Segetibacter_koreensis
GCA_001434055.1,s__Lactobacillus_G_parabrevis
GCA_001457595.1,s__Mycobacterium_smegmatis
GCA_000953435.1,s__Evansia_muelleri
GCA_002140795.1,g__Vagococcus_B
GCA_001983105.1,g__Frankia
GCA_000378045.1,s__Marinobacterium_A_rhizophilum
GCA_001508795.1,g__Pseudothermotoga_A
GCA_000517405.1,s__Sodalis_A_pierantonius
GCA_001784555.1,g__GHO2-02-FULL-34
GCA_001870205.1,s__Vagococcus_B_teuberi
GCA_900094705.1,s__Chitinophaga_costaii
GCA_001029265.1,s__Spiroplasma_eriocheiris
GCA_001724715.1,g__Sphingomonas_B
GCA_001942025.1,g__Rhodococcus
GCA_900129825.1,s__Hydrocarboniphaga_daqingensis
GCA_000764665.1,s__Aeromonas_lacus
GCA_002029975.1,g__ML8-F1
GCA_001899445.1,s__Desulfopertinax_cowenii
GCA_000263275.1,s__Helicobacter_E_bizzozeronii
GCA_001283065.1,s__Helicobacter_E_heilmannii
GCA_002192695.1,s__Achromobacter_xylosoxidans_C
GCA_000013745.1,s__Rhodopseudomonas_palustris_D
GCA_900067165.1,s__Trichococcus_flocculiformis
GCA_000300115.1,g__Tolypothrix
GCA_001584325.1,s__Bacillus_nakamurai
GCA_001303785.1,g__SM23-42
GCA_000799305.1,g__Rhizobacter
GCA_000972245.3,s__Bacillus_I_endophyticus
GCA_001855565.1,s__Chromobacterium_amazonense
GCA_900103135.1,s__Halarsenatibacter_silvermanii
GCA_002119605.1,g__UBA4871
GCA_001899855.1,g__Dokdonella
GCA_900156915.1,g__Aquibacillus
GCA_000087965.1,s__Xanthomonas_A_albilineans
GCA_900114625.1,s__Granulicella_pectinivorans
GCA_000243735.3,s__Leptospira_kmetyi
GCA_000153105.1,s__Blastopirellula_marina
GCA_000956465.1,s__Microbacterium_trichothecenolyticum
GCA_001854125.1,s__Marinobacter_salinus
GCA_000018145.1,s__Dinoroseobacter_shibae
GCA_000430805.1,s__Chitinilyticum_aquatile
GCA_001424565.1,s__Pseudarthrobacter_sp1
GCA_000196515.1,g__0708
GCA_900107815.1,s__Eubacterium_O_aggregans
GCA_000427825.1,s__Thermocrispum_municipale
GCA_001598275.1,s__Moraxella_oblonga
GCA_000721515.1,g__Streptomyces
GCA_000433475.1,g__CAG-605
GCA_900115625.1,s__Salibacterium_halotolerans
GCA_001612555.1,g__Acinetobacter
GCA_000287355.1,g__GCF-000287355
GCA_001552655.1,s__Alicyclobacillus_G_kakegawensis
GCA_002005565.1,g__Streptomyces
GCA_900100495.1,s__Pseudomonas_E_benzenivorans
GCA_000568405.1,s__Catenovulum_agarivorans_A
GCA_001650345.1,s__Photobacterium_jeanii
GCA_001464455.1,g__OLB17
GCA_000015085.1,s__Campylobacter_C_fetus_B
GCA_001916625.1,s__ER4_sp1
GCA_002159455.1,g__Flavonifractor
GCA_000814825.1,g__DNF00809
GCA_001420695.1,s__Brevibacillus_choshinensis
GCA_900104895.1,s__Microterricola_viridarii
GCA_000372245.1,s__Corynebacterium_doosanense
GCA_900114645.1,s__Gracilibacillus_orientalis
GCA_000227525.2,g__Litoricola
GCA_900110275.1,g__Duganella
GCA_000012405.1,s__Thermobifida_fusca
GCA_900090295.1,s__Micromonospora_coxensis
GCA_000716965.1,s__Kitasatospora_setae
GCA_002101205.1,g__Cycloclasticus
GCA_001429075.1,s__Pararhizobium_sp5
GCA_000818035.1,s__Neisseria_D_elongata
GCA_001679665.1,g__SWB02
GCA_000614735.1,s__Lactobacillus_gallinarum
GCA_001578865.1,g__Streptococcus
GCA_000696325.1,s__Hydrogenovibrio_marinus
GCA_900142125.1,s__Malonomonas_rubra
GCA_000757385.1,s__Flavobacterium_aquatile
GCA_000802305.1,s__Microbacterium_mangrovi
GCA_000508245.1,s__Mycoplasma_A_ovis
GCA_001552935.1,g__DNF00809
GCA_900129035.1,s__Psychroflexus_salarius
GCA_001427305.1,g__Pseudoduganella
GCA_002073975.1,g__Rhodovulum
GCA_002201315.1,s__Polaribacter_haliotis
GCA_001689565.1,g__CAG-1031
GCA_000091545.1,s__Thermus_thermophilus
GCA_001281485.1,s__Altererythrobacter_epoxidivorans
GCA_000495695.1,g__Acidilobus
GCA_000826185.1,s__Microbacterium_gorillae
GCA_900048035.1,s__Gullanella_endobia
GCA_002150765.1,s__Lentzea_B_kentuckyensis
GCA_001899725.1,g__Sphingomonas
GCA_000718635.1,s__Streptomyces_varsoviensis
GCA_001281465.1,s__Cupriavidus_gilardii
GCA_000374025.1,s__Spirosoma_panaciterrae
GCA_001517935.1,s__Sneathia_sanguinegens
GCA_000427335.1,s__Winogradskyella_psychrotolerans
GCA_001306415.1,s__Croceitalea_dokdonensis
GCA_900166605.1,s__Marinococcus_halophilus
GCA_000373985.1,s__Desulfobacter_curvatus
GCA_001665295.1,g__Mycobacterium
GCA_001007665.1,s__Synechococcus_B_spongiarum_B
GCA_001278755.1,s__Psychrobacillus_sp1
GCA_000732115.1,s__Frankia_casuarinae
GCA_000217815.1,s__Pseudothermotoga_thermarum
GCA_001598855.1,s__Pluralibacter_gergoviae
GCA_002160325.1,g__An181
GCA_002162955.1,g__45-16-T64
GCA_000720765.1,g__Streptomyces
GCA_900115835.1,s__Nitratireductor_indicus
GCA_000736515.1,s__Schleiferia_thermophila
GCA_000614545.1,s__Asaia_platycodi
GCA_000013685.1,s__Rhodopseudomonas_pseudopalustris
GCA_000705335.1,g__Mangrovibacter
GCA_000741135.1,s__Bifidobacterium_choerinum
GCA_002019735.1,s__Salipaludibacillus_agaradhaerens
GCA_001425405.1,g__Sphingomonas
GCA_001440035.1,s__Bradyrhizobium_manausense
GCA_001485215.1,g__Leptolyngbya
GCA_001546555.1,s__Peptoniphilus_A_harei
GCA_001275405.1,s__Xenorhabdus_griffiniae
GCA_001466305.1,s__Defluviitalea_phaphyphila
GCA_000159235.2,s__Atopobium_A_vaginae
GCA_000472905.1,s__Alicyclobacillus_A_pomorum
GCA_900107595.1,s__Psychroflexus_halocasei
GCA_000765475.1,s__Methanococcoides_methylutens
GCA_900116295.1,g__Bacillus_A
GCA_000007205.1,s__Chlamydophila_pneumoniae
GCA_900142665.1,s__Roseovarius_pacificus
GCA_000798625.1,g__Xenorhabdus
GCA_000346425.1,g__Rhodopirellula
GCA_000739755.1,s__Burkholderia_gladioli
GCA_000475255.1,s__Marinobacter_sp1
GCA_001875325.1,s__Moorella_thermoacetica_A
GCA_000424645.1,g__Gillisia
GCA_000243135.3,s__Desulfitobacterium_dichloroeliminans
GCA_001467895.1,s__Tatlockia_nautarum
GCA_000372485.1,s__Oenococcus_oeni
GCA_001427385.1,g__Aquamicrobium
GCA_900143685.1,s__Libanicoccus_massiliensis
GCA_001515265.1,s__Dichloromethanomonas_elyunquensis
GCA_000420845.1,g__Butyrivibrio
GCA_001612945.1,s__Nocardia_inohanensis
GCA_000373745.1,s__Oligella_ureolytica
GCA_900156345.1,s__Pontibacter_indicus
GCA_000009945.1,s__Chlamydophila_felis
GCA_000008365.1,s__Mycoplasma_J_mobile
GCA_000426125.1,g__Ramlibacter
GCA_900110735.1,s__Streptomyces_radiopugnans
GCA_000019065.1,s__Thermoanaerobacter_sp1
GCA_900114005.1,s__Olleya_namhaensis
GCA_001316245.1,g__Vulcanisaeta
GCA_000275825.1,s__Saprospira_grandis_A
GCA_000153325.1,g__Photobacterium
GCA_900096895.1,s__Acinetobacter_kookii
GCA_001042635.1,s__Bifidobacterium_scardovii
GCA_001314805.1,g__Roseibacterium
GCA_001296225.1,s__Marinagarivorans_algicola
GCA_001443495.1,g__CSP1-5
GCA_001436025.1,s__Lactobacillus_H_mucosae
GCA_001957165.1,s__Vibrio_ostreicida
GCA_001316265.1,g__Vulcanisaeta
GCA_001547755.1,g__GCF1875585
GCA_000376825.1,s__Demetria_terragena
GCA_001434745.1,s__Lactobacillus_K_alimentarius
GCA_001598415.1,s__Sphingomonas_mali
GCA_000431535.1,g__Eubacterium_R
GCA_000227505.4,g__Luminiphilus
GCA_001298545.1,s__Streptomyces_sp2
GCA_000375465.1,s__Balneola_vulgaris
GCA_001315085.1,s__Bacillus_L_akibai
GCA_000409775.1,s__Halomonas_A_anticariensis
GCA_900156645.1,s__Salimicrobium_flavidum
GCA_000168995.1,g__BACL14
GCA_000231275.1,s__Alistipes_A_indistinctus
GCA_000422165.1,s__Lactobacillus_helveticus
GCA_000445105.1,s__Sphingobium_lactosutens
GCA_001481395.1,s__Aeromonas_schubertii
GCA_001258055.1,s__Nautella_italica
GCA_001677375.1,g__Helicobacter_B
GCA_000196455.1,s__Acetoanaerobium_sticklandii
GCA_000186885.1,s__Desulfobulbus_propionicus
GCA_002011125.1,g__JdFR-18
GCA_001547735.1,s__Thermosulfidibacter_takaii
GCA_001939045.1,s__Allorhizobium_oryziradicis
GCA_000617845.2,g__Bradyrhizobium
GCA_000342005.1,s__Amycolatopsis_decaplanina
GCA_001543175.1,s__Aerococcus_urinae
GCA_900102315.1,s__Celeribacter_baekdonensis_A
GCA_900095725.1,g__Cellulosilyticum
GCA_000165465.1,s__Halanaerobium_praevalens
GCA_900156435.1,g__Microbacterium
GCA_000278115.1,g__Bartonella
GCA_000191405.1,s__Haemophilus_D_parainfluenzae
GCA_001639105.1,s__Azospirillum_humicireducens
GCA_900079695.1,g__Alpha-05
GCA_000316645.1,g__Nostoc
GCA_900099715.1,g__Saccharofermentans
GCA_001904745.1,g__Calothrix
GCA_001683795.1,s__Akkermansia_glycaniphila
GCA_000426205.1,g__Acidovorax_B
GCA_001652725.1,g__Pseudopedobacter
GCA_000266885.1,s__Turneriella_parva
GCA_900156165.1,g__Pseudacidovorax
GCA_000196435.1,s__Bartonella_tribocorum
GCA_001718875.1,s__Burkholderia_sp13
GCA_900097955.1,s__Staphylococcus_cohnii
GCA_900066495.1,g__GCA-900066495
GCA_000425685.1,s__Gulosibacter_molinativorax
GCA_000319245.1,s__Kinetoplastibacterium_blastocrithidii
GCA_001705305.1,s__Paenibacillus_kribbensis
GCA_900102815.1,s__Glycomyces_sambucus
GCA_000299395.1,s__Nitrosopumilus_sediminis
GCA_001422885.1,g__Methylobacterium
GCA_000750195.1,s__Cellulophaga_lytica
GCA_002027025.1,s__Helicobacter_pylori_AT
GCA_000615905.1,s__Lactobacillus_K_nodensis
GCA_900142365.1,s__Pseudonocardia_thermophila
GCA_000478585.1,g__Thiomicrospira_A
GCA_002075085.1,g__Riesia
GCA_900112105.1,s__Zunongwangia_mangrovi
GCA_001708505.1,g__Pseudomonas_F
GCA_900167205.1,s__Eubacterium_R_coprostanoligenes
GCA_001469845.1,s__Sphingomonas_sp12
GCA_900111565.1,g__Paenibacillus
GCA_001423125.1,g__Duganella
GCA_900129965.1,s__Clostridium_AF_grantii
GCA_002160025.1,g__UBA4871
GCA_001748085.1,g__Streptomyces
GCA_001403775.1,s__Helcobacillus_massiliensis
GCA_001618685.1,s__Geobacillus_subterraneus_A
GCA_000550805.1,s__Corynebacterium_vitaeruminis
GCA_001864895.1,g__Curtobacterium
GCA_000770795.1,s__Lysobacter_A_dokdonensis
GCA_900102875.1,s__Halomonas_B_pantelleriensis
GCA_900114785.1,g__Variovorax
GCA_001514205.1,s__Streptomyces_griseoruber
GCA_000508345.1,s__Psychrobacter_sp5
GCA_000953475.1,s__Methylacidiphilum_fumariolicum
GCA_000756565.1,s__Confluentimicrobium_sp1
GCA_001310675.1,g__Oceanobacillus
GCA_001510715.1,g__Bacillus_W
GCA_001803525.1,g__PLOWO2-12-39-15
GCA_002204845.1,s__Flavobacterium_columnare_A
GCA_000826065.1,s__Tessaracoccus_massiliensis
GCA_000971375.1,s__Lysinimicrobium_aestuarii
GCA_000312045.1,s__Noviherbaspirillum_massiliense
GCA_001908815.1,s__Xanthomonas_vesicatoria
GCA_900102235.1,g__XBB2008
GCA_000154825.1,s__Anaerofustis_stercorihominis
GCA_000993785.2,s__Streptomyces_xiamenensis
GCA_000762265.1,s__Methanobacterium_formicicum
GCA_002109495.1,s__Magnetofaba_australis
GCA_000380045.1,s__Streptococcus_marimammalium
GCA_001438695.1,s__Fructobacillus_fructosus
GCA_001799285.1,g__UBA2262
GCA_000814205.1,s__Enterobacter_hormaechei
GCA_000195085.1,g__IMCC9063
GCA_001981305.1,s__Marinobacter_lutaoensis
GCA_900105985.1,g__Tenacibaculum
GCA_000241185.2,s__Pseudoalteromonas_fuliginea
GCA_000827125.1,s__Geoalkalibacter_A_subterraneus
GCA_001434665.1,s__Lactobacillus_K_tucceti
RK5_CHLVU,Viridiplantae
GCA_000158375.2,g__Clostridium
GCA_000210555.1,s__Coprococcus_A_catus
GCA_001375495.1,s__Flaviflexus_massiliensis
GCA_001915545.1,g__43-108
GCA_001434895.1,s__Lactobacillus_G_odoratitofui
GCA_001905545.1,g__Kitasatospora
GCA_001591965.1,s__Lysinibacillus_B_odysseyi
GCA_000200595.1,s__Helicobacter_E_felis
GCA_001552765.1,g__Prevotella
GCA_000736415.1,s__Campylobacter_C_iguaniorum
GCA_001642635.1,s__Acetobacter_malorum_A
GCA_000304315.1,g__Methylocystis
GCA_001190745.1,s__Campylobacter_B_gracilis
GCA_000243155.3,s__Desulfitobacterium_dehalogenans
GCA_001989575.1,s__Auricoccus_indicus
GCA_000427785.1,s__Massilia_alkalitolerans
GCA_001753645.1,s__Stenotrophomonas_sp4
GCA_000160495.1,s__Selenomonas_sputigena
GCA_000802205.2,s__Nitrosocosmicus_oleophilus
GCA_002007105.1,g__Solirubrum
GCA_000297635.1,g__Streptomyces
GCA_000425105.1,s__Agrococcus_lahaulensis
RL11_CANGA,Fungi
GCA_001801465.1,g__2-12-FULL-35-23
GCA_000968135.1,g__Magnetospira
GCA_000403395.2,g__Anaerotruncus
