seqname,tax_id
GCA_000187005.1,s__Thermus_scotoductus
GCA_000214375.1,s__Treponema_E_primitia
GCA_000184705.1,s__Thermaerobacter_marianensis
GCA_001436455.1,s__Lactobacillus_jensenii
GCA_000518885.1,g__Bacillus_AA
GCA_900102335.1,s__Pseudomonas_E_seleniipraecipitans
GCA_002161355.1,g__Ruminococcus_B
GCA_900112335.1,s__Tropicimonas_isoalkanivorans
GCA_000148995.1,s__Listeria_grayi
GCA_001872285.1,g__CG2-30-68-42
GCA_001640115.1,s__Polaribacter_atrinae
GCA_900110345.1,s__Amphibacillus_marinus
GCA_000478605.2,s__Streptomyces_thermolilacinus
GCA_000971765.1,s__Pantoea_A_carbekii
GCA_001808205.1,g__Morococcus
GCA_900111145.1,s__Fabibacter_pacificus
GCA_001482305.1,g__Leucobacter
GCA_001310635.1,g__Bacillus_L
GCA_001425525.1,s__Leaf454_sp1
GCA_001717025.1,s__Methanomethylicus_oleusabulum
GCA_000975095.1,s__Demequina_aestuarii
GCA_000621805.1,g__Ruminococcus_D
GCA_002001015.1,g__Polaromonas
GCA_000422785.1,s__Nesiotobacter_exalbescens
GCA_000219645.1,s__Afipia_clevelandensis
GCA_000280015.1,s__Bartonella_alsatica
GCA_000687835.1,s__Acholeplasma_A_modicum
GCA_001807485.1,g__Corynebacterium
GCA_000757485.1,g__Achromobacter
GCA_000379685.1,s__Catelliglobosispora_koreensis
GCA_001434335.1,s__Lactobacillus_kalixensis
GCA_001804805.1,g__GWF2-50-93
GCA_900167575.1,s__Okibacterium_fritillariae
GCA_000312425.1,s__Reyranella_massiliensis
GCA_001813985.1,s__Actinomyces_B_meyeri
GCA_001457795.1,g__Olsenella_A
GCA_000422565.1,s__Desulfovibrio_I_aminophilus
GCA_002174305.1,g__Aeromicrobium
GCA_900167555.1,s__Subdoligranulum_formicile
GCA_002160135.1,g__UBA7182
GCA_002011615.1,g__JdFR-72
GCA_000010585.1,s__Macrococcus_caseolyticus
GCA_900099555.1,g__Peptoniphilus_A
GCA_000296405.1,s__Corynebacterium_otitidis
GCA_900102015.1,s__Loktanella_A_pyoseonensis
GCA_900104785.1,g__Psychroserpens
GCA_001729265.1,s__Edwardsiella_piscicida
GCA_000525025.1,s__Methylophilus_sp4
GCA_900142625.1,s__Roseovarius_marisflavi
GCA_001424665.1,s__Methylophilus_sp2
GCA_900112215.1,g__Cupriavidus
GCA_000154105.1,s__Parabacteroides_merdae
GCA_001192835.1,s__Lentimicrobium_saccharophilum
GCA_000349565.1,s__Curtobacterium_flaccumfaciens
GCA_000019165.1,s__Heliobacterium_modesticaldum
GCA_001712795.1,g__Nostoc_A
GCA_900148835.1,s__Flavobacterium_cucumis
GCA_001426525.1,s__Massilia_sp3
GCA_000015805.1,s__Pyrobaculum_calidifontis
GCA_002005445.1,s__Acetobacter_aceti_B
GCA_001899285.1,g__Pseudolabrys
GCA_900111695.1,g__Olsenella_B
GCA_000215915.3,s__Halorhabdus_tiamatea
GCA_000433855.1,s__Enorma_massiliensis
GCA_000423125.1,s__Haliea_salexigens
GCA_001469965.1,s__Halothiobacillus_sp1
GCA_900102755.1,s__Prauserella_A_marina
GCA_000518505.1,s__Olleya_sp1
GCA_001426995.1,s__Microbacterium_foliorum
GCA_000173715.1,s__Yersinia_kristensenii
GCA_000717135.1,s__Catenuloplanes_japonicus
GCA_001465295.1,s__Pseudoalteromonas_translucida
GCA_000686065.1,s__Butyrivibrio_hungatei_A
GCA_000816025.1,s__Streptomyces_noursei
GCA_000188155.3,g__Methylocystis
GCA_002002865.1,g__Brevundimonas
GCA_900101865.1,s__Paracoccus_isoporae
GCA_000336835.1,s__Haloferax_sp1
GCA_000474275.2,s__Bacillus_S_marmarensis
GCA_000265505.1,s__Bernardetia_litoralis
GCA_000178955.2,s__Granulicella_A_mallensis
GCA_001570965.1,s__Janibacter_corallicola
GCA_000633275.1,s__Lysinibacillus_fusiformis_A
GCA_000376265.1,s__Thermus_igniterrae
GCA_000632225.1,g__Sphingomonas
GCA_000016545.1,s__Caldicellulosiruptor_saccharolyticus
GCA_001642615.1,s__Gluconobacter_japonicus
GCA_000014165.1,s__Mycobacterium_sp2
GCA_000175375.1,s__Corynebacterium_matruchotii
GCA_001434985.1,s__Lactobacillus_K_paralimentarius_B
GCA_900116235.1,s__Marininema_halotolerans
GCA_000012605.1,s__Thiomicrospira_B_crunogena
GCA_900106805.1,s__Ruegeria_halocynthiae_A
GCA_002020305.1,s__Thioclava_sp1
GCA_000166035.1,g__Faecalibacterium
GCA_000527175.1,g__Pseudogulbenkiania
GCA_000296835.1,s__Lactobacillus_hominis
GCA_001590965.1,s__Novosphingobium_lentum
GCA_001045445.1,g__Chryseobacterium
GCA_001864945.1,s__Frigoribacterium_sp1
GCA_900087015.1,s__Christensenella_A_timonensis
GCA_000474945.1,s__Solimonas_soli
GCA_000801295.1,g__Monju
GCA_001639025.1,s__Corynebacterium_afermentans
GCA_001544195.1,s__Tetragenococcus_solitarius
GCA_001807895.1,s__Stenotrophomonas_sp9
GCA_000158475.2,s__Oxalobacter_formigenes
GCA_000520595.1,g__Arthrobacter_D
GCA_002108495.1,s__Neisseria_C_canis
GCA_000466265.1,g__Actinomyces_B
GCA_000719515.1,g__Glycomyces
GCA_900141985.1,s__Nocardiopsis_flavescens
GCA_000166195.3,s__Mucilaginibacter_paludis
GCA_001434705.1,s__Lactobacillus_C_nasuensis
GCA_001695625.1,g__Pseudomonas_E
GCA_000192295.2,s__Thermoanaerobacter_ethanolicus
GCA_000468055.1,s__Treponema_C_lecithinolyticum
GCA_000732445.1,s__Pseudomonas_E_oleovorans
GCA_000518565.1,s__Thermoanaerobacter_thermocopriae
GCA_000375365.1,s__Corynebacterium_mastitidis
GCA_000292345.1,g__Cupriavidus
GCA_001720585.1,s__Rhodobacter_A_johrii
GCA_001625015.2,g__Lewinella
GCA_900169565.1,s__Nitrospira_C_japonica
GCA_000430885.1,s__Desulfotomaculum_C_alcoholivorax
GCA_001895085.1,s__Mariprofundus_micogutta
RR5_RHDSA,Cryptophyta
GCA_000332975.1,s__Gordonia_aichiensis
GCA_000519125.1,s__Desulfocurvus_vexinensis
GCA_900113005.1,s__Sunxiuqinia_elliptica
GCA_000403315.2,g__14-2
GCA_000423005.1,s__Gelidibacter_mesophilus
GCA_001637565.1,s__Janibacter_melonis
GCA_900142565.1,s__Chishuiella_changwenlii
GCA_001610855.1,s__Gemmata_massiliana
GCA_001190925.1,g__Azoarcus_A
GCA_900113945.1,s__Xenorhabdus_mauleonii
GCA_900066085.1,g__Blautia_A
GCA_900116175.1,s__Hyphomicrobium_facile
GCA_001458075.1,g__Idiomarina
GCA_002009475.1,s__Brocadia_caroliniensis
GCA_001464115.1,g__Ga0074140
GCA_000773975.1,s__Erwinia_typographi
GCA_000719605.1,s__Streptomyces_decoyicus
GCA_000969415.1,s__Devosia_geojensis
GCA_000988235.1,s__Corynebacterium_xerosis
GCA_000438335.1,s__Dialister_A_pneumosintes
GCA_000331575.1,s__Bacillus_B_oryziterrae
GCA_000161775.1,s__Silicibacter_lacuscaerulensis
GCA_900143645.1,s__Anaerocolumna_xylanovorans
GCA_002160815.1,g__Massiliomicrobiota
GCA_001516045.1,g__Desulfosporosinus
GCA_000484595.1,g__Paenisporosarcina
GCA_900155385.1,g__Halomonas
GCA_000224475.1,g__Halolamina
GCA_000007925.1,s__Prochlorococcus_marinus
GCA_000423605.1,s__Saccharospirillum_impatiens
GCA_000383515.1,s__Mycoplasma_E_hyorhinis
GCA_000425505.1,s__Flavobacterium_frigidarium
GCA_000170775.1,g__Roseovarius
GCA_001651875.1,s__Sinorhizobium_saheli
GCA_001905065.1,g__Saccharothrix
GCA_000341025.1,s__Nocardiopsis_salina
GCA_001778375.1,g__D2-FULL-39-29
GCA_000379105.1,s__Methylobacterium_sp7
GCA_000023405.1,s__Brachybacterium_faecium
GCA_000565175.1,s__Spiroplasma_A_culicicola
GCA_000092825.1,s__Segniliparus_rotundus
GCA_000312145.1,s__Alistipes_senegalensis
GCA_001681735.1,s__Ruegeria_A_mobilis
GCA_001517625.1,g__Clostridium_M
GCA_000152865.1,g__Erythrobacter
GCA_900113805.1,s__Chryseobacterium_A_frigidisoli
GCA_001648895.1,g__MM1
GCA_900107575.1,g__CAG-791
GCA_001648195.1,s__Pseudomonas_A_sp7
GCA_001071965.1,s__Staphylococcus_caprae
GCA_000374045.1,s__Segetibacter_koreensis
GCA_001434055.1,s__Lactobacillus_G_parabrevis
GCA_001457595.1,s__Mycobacterium_smegmatis
GCA_000953435.1,s__Evansia_muelleri
GCA_002140795.1,g__Vagococcus_B
GCA_000411255.1,s__Paenibacillus_F_chitinolyticus
GCA_000378045.1,s__Marinobacterium_A_rhizophilum
GCA_001508795.1,g__Pseudothermotoga_A
GCA_000517405.1,s__Sodalis_A_pierantonius
GCA_001784555.1,g__GHO2-02-FULL-34
GCA_001870205.1,s__Vagococcus_B_teuberi
GCA_900094705.1,s__Chitinophaga_costaii
GCA_001885235.1,s__Francisella_hispaniensis
GCA_001029265.1,s__Spiroplasma_eriocheiris
GCA_001724715.1,g__Sphingomonas_B
GCA_900129825.1,s__Hydrocarboniphaga_daqingensis
GCA_000188035.3,s__Streptococcus_pseudoporcinus
GCA_002029975.1,g__ML8-F1
GCA_001899445.1,s__Desulfopertinax_cowenii
GCA_001283065.1,s__Helicobacter_E_heilmannii
GCA_000013745.1,s__Rhodopseudomonas_palustris_D
GCA_900067165.1,s__Trichococcus_flocculiformis
GCA_002086335.1,s__Mycobacterium_mantenii
GCA_001651785.1,s__Amycolatopsis_orientalis_C
GCA_000799305.1,g__Rhizobacter
GCA_000972245.3,s__Bacillus_I_endophyticus
GCA_001855565.1,s__Chromobacterium_amazonense
GCA_002119605.1,g__UBA4871
GCA_001899855.1,g__Dokdonella
GCA_900156915.1,g__Aquibacillus
GCA_000087965.1,s__Xanthomonas_A_albilineans
GCA_900114625.1,s__Granulicella_pectinivorans
GCA_000243735.3,s__Leptospira_kmetyi
GCA_000153105.1,s__Blastopirellula_marina
GCA_000956465.1,s__Microbacterium_trichothecenolyticum
GCA_001854125.1,s__Marinobacter_salinus
GCA_000018145.1,s__Dinoroseobacter_shibae
GCA_000430805.1,s__Chitinilyticum_aquatile
GCA_001424565.1,s__Pseudarthrobacter_sp1
GCA_000424625.1,s__Conexibacter_A_woesei
GCA_900107815.1,s__Eubacterium_O_aggregans
GCA_000427825.1,s__Thermocrispum_municipale
GCA_001598275.1,s__Moraxella_oblonga
GCA_000433475.1,g__CAG-605
GCA_900115625.1,s__Salibacterium_halotolerans
GCA_001612555.1,g__Acinetobacter
GCA_000287355.1,g__GCF-000287355
GCA_001552655.1,s__Alicyclobacillus_G_kakegawensis
GCA_000190635.1,s__Syntrophobotulus_glycolicus
GCA_900100495.1,s__Pseudomonas_E_benzenivorans
GCA_000568405.1,s__Catenovulum_agarivorans_A
GCA_001464455.1,g__OLB17
GCA_000015085.1,s__Campylobacter_C_fetus_B
GCA_001916625.1,s__ER4_sp1
GCA_000814825.1,g__DNF00809
GCA_900104895.1,s__Microterricola_viridarii
GCA_000372245.1,s__Corynebacterium_doosanense
GCA_000971115.1,s__Lysinimicrobium_gelatinilyticum
GCA_000227525.2,g__Litoricola
GCA_900110275.1,g__Duganella
GCA_000012405.1,s__Thermobifida_fusca
GCA_900119385.1,g__UBA1382
GCA_000818035.1,s__Neisseria_D_elongata
GCA_001679665.1,g__SWB02
GCA_000696325.1,s__Hydrogenovibrio_marinus
GCA_900142125.1,s__Malonomonas_rubra
GCA_000757385.1,s__Flavobacterium_aquatile
GCA_900157385.1,g__Mycobacterium
GCA_000802305.1,s__Microbacterium_mangrovi
GCA_000508245.1,s__Mycoplasma_A_ovis
GCA_001552935.1,g__DNF00809
GCA_900129035.1,s__Psychroflexus_salarius
GCA_001427305.1,g__Pseudoduganella
GCA_002073975.1,g__Rhodovulum
GCA_002201315.1,s__Polaribacter_haliotis
GCA_001689565.1,g__CAG-1031
GCA_001281485.1,s__Altererythrobacter_epoxidivorans
GCA_000826185.1,s__Microbacterium_gorillae
GCA_900048035.1,s__Gullanella_endobia
GCA_001899725.1,g__Sphingomonas
GCA_000718635.1,s__Streptomyces_varsoviensis
GCA_001281465.1,s__Cupriavidus_gilardii
GCA_001435875.1,s__Lactobacillus_G_farraginis
GCA_001517935.1,s__Sneathia_sanguinegens
GCA_000427335.1,s__Winogradskyella_psychrotolerans
GCA_000478745.1,s__Streptococcus_suis_A
GCA_001306415.1,s__Croceitalea_dokdonensis
GCA_900166605.1,s__Marinococcus_halophilus
GCA_000373985.1,s__Desulfobacter_curvatus
GCA_001665295.1,g__Mycobacterium
GCA_001007665.1,s__Synechococcus_B_spongiarum_B
GCA_001278755.1,s__Psychrobacillus_sp1
GCA_000402035.1,g__Caballeronia
GCA_000732115.1,s__Frankia_casuarinae
GCA_000217815.1,s__Pseudothermotoga_thermarum
GCA_002162955.1,g__45-16-T64
GCA_900115835.1,s__Nitratireductor_indicus
GCA_000736515.1,s__Schleiferia_thermophila
GCA_000632455.1,g__Acinetobacter
GCA_000614545.1,s__Asaia_platycodi
GCA_000013685.1,s__Rhodopseudomonas_pseudopalustris
GCA_000705335.1,g__Mangrovibacter
GCA_001612925.1,s__Nocardia_farcinica
GCA_001534785.1,s__Bacillus_subtilis_B
GCA_002019735.1,s__Salipaludibacillus_agaradhaerens
GCA_001425405.1,g__Sphingomonas
GCA_001440035.1,s__Bradyrhizobium_manausense
GCA_001485215.1,g__Leptolyngbya
GCA_001546555.1,s__Peptoniphilus_A_harei
GCA_001275405.1,s__Xenorhabdus_griffiniae
GCA_001466305.1,s__Defluviitalea_phaphyphila
GCA_000159235.2,s__Atopobium_A_vaginae
GCA_000472905.1,s__Alicyclobacillus_A_pomorum
GCA_900107595.1,s__Psychroflexus_halocasei
GCA_000760955.1,s__Rhodococcus_fascians_A
GCA_900116295.1,g__Bacillus_A
GCA_000007205.1,s__Chlamydophila_pneumoniae
GCA_900142665.1,s__Roseovarius_pacificus
GCA_000798625.1,g__Xenorhabdus
GCA_000346425.1,g__Rhodopirellula
GCA_000739755.1,s__Burkholderia_gladioli
GCA_001810365.1,g__Corynebacterium
GCA_000243135.3,s__Desulfitobacterium_dichloroeliminans
GCA_001467895.1,s__Tatlockia_nautarum
GCA_000372485.1,s__Oenococcus_oeni
GCA_001427385.1,g__Aquamicrobium
GCA_900143685.1,s__Libanicoccus_massiliensis
GCA_001515265.1,s__Dichloromethanomonas_elyunquensis
GCA_001612945.1,s__Nocardia_inohanensis
GCA_000373745.1,s__Oligella_ureolytica
GCA_900156345.1,s__Pontibacter_indicus
GCA_000009945.1,s__Chlamydophila_felis
GCA_000008365.1,s__Mycoplasma_J_mobile
GCA_000426125.1,g__Ramlibacter
GCA_000019065.1,s__Thermoanaerobacter_sp1
GCA_900114005.1,s__Olleya_namhaensis
GCA_001316245.1,g__Vulcanisaeta
GCA_000275825.1,s__Saprospira_grandis_A
GCA_000153325.1,g__Photobacterium
GCA_900096895.1,s__Acinetobacter_kookii
GCA_001042635.1,s__Bifidobacterium_scardovii
GCA_001314805.1,g__Roseibacterium
GCA_001296225.1,s__Marinagarivorans_algicola
GCA_001443495.1,g__CSP1-5
GCA_001436025.1,s__Lactobacillus_H_mucosae
GCA_001547755.1,g__GCF1875585
GCA_000376825.1,s__Demetria_terragena
GCA_001434745.1,s__Lactobacillus_K_alimentarius
GCA_900105905.1,s__Rhodococcus_koreensis
GCA_000431535.1,g__Eubacterium_R
GCA_000227505.4,g__Luminiphilus
GCA_000375465.1,s__Balneola_vulgaris
GCA_001315085.1,s__Bacillus_L_akibai
GCA_000409775.1,s__Halomonas_A_anticariensis
GCA_001183865.1,g__Methylophilus
GCA_000422165.1,s__Lactobacillus_helveticus
GCA_001481395.1,s__Aeromonas_schubertii
GCA_001258055.1,s__Nautella_italica
GCA_001677375.1,g__Helicobacter_B
GCA_000196455.1,s__Acetoanaerobium_sticklandii
GCA_002011125.1,g__JdFR-18
GCA_001547735.1,s__Thermosulfidibacter_takaii
GCA_001939045.1,s__Allorhizobium_oryziradicis
GCA_001806865.1,s__Corynebacterium_auriscanis
GCA_001543175.1,s__Aerococcus_urinae
GCA_900095725.1,g__Cellulosilyticum
GCA_000165465.1,s__Halanaerobium_praevalens
GCA_900156435.1,g__Microbacterium
GCA_000278115.1,g__Bartonella
GCA_000191405.1,s__Haemophilus_D_parainfluenzae
GCA_001639105.1,s__Azospirillum_humicireducens
GCA_900079695.1,g__Alpha-05
GCA_000316645.1,g__Nostoc
GCA_900099715.1,g__Saccharofermentans
GCA_001904745.1,g__Calothrix
GCA_001652725.1,g__Pseudopedobacter
GCA_000266885.1,s__Turneriella_parva
GCA_002209485.1,g__Bordetella_C
GCA_900156165.1,g__Pseudacidovorax
GCA_000421005.1,g__NK3B98
GCA_000621125.1,s__Maribacter_antarcticus
GCA_900066495.1,g__GCA-900066495
GCA_000425685.1,s__Gulosibacter_molinativorax
GCA_000319245.1,s__Kinetoplastibacterium_blastocrithidii
GCA_001705305.1,s__Paenibacillus_kribbensis
GCA_900102815.1,s__Glycomyces_sambucus
GCA_000299395.1,s__Nitrosopumilus_sediminis
GCA_001422885.1,g__Methylobacterium
GCA_000750195.1,s__Cellulophaga_lytica
GCA_000615905.1,s__Lactobacillus_K_nodensis
GCA_900142365.1,s__Pseudonocardia_thermophila
GCA_000478585.1,g__Thiomicrospira_A
GCA_002075085.1,g__Riesia
GCA_900112105.1,s__Zunongwangia_mangrovi
GCA_000213975.1,s__Centipeda_periodontii
GCA_000227585.1,s__Glomeribacter_gigasporarum
GCA_900167205.1,s__Eubacterium_R_coprostanoligenes
GCA_001469845.1,s__Sphingomonas_sp12
GCA_900111565.1,g__Paenibacillus
GCA_900129965.1,s__Clostridium_AF_grantii
GCA_002160025.1,g__UBA4871
GCA_001748085.1,g__Streptomyces
GCA_001403775.1,s__Helcobacillus_massiliensis
GCA_001618685.1,s__Geobacillus_subterraneus_A
GCA_000550805.1,s__Corynebacterium_vitaeruminis
GCA_001864895.1,g__Curtobacterium
GCA_000770795.1,s__Lysobacter_A_dokdonensis
GCA_900102875.1,s__Halomonas_B_pantelleriensis
GCA_900114785.1,g__Variovorax
GCA_000508345.1,s__Psychrobacter_sp5
GCA_000953475.1,s__Methylacidiphilum_fumariolicum
GCA_000756565.1,s__Confluentimicrobium_sp1
GCA_000009925.1,s__Bacteroides_fragilis
GCA_001510715.1,g__Bacillus_W
GCA_001803525.1,g__PLOWO2-12-39-15
GCA_002209565.1,s__Candidimonas_nitroreducens
GCA_000826065.1,s__Tessaracoccus_massiliensis
GCA_000312045.1,s__Noviherbaspirillum_massiliense
GCA_900102235.1,g__XBB2008
GCA_000154825.1,s__Anaerofustis_stercorihominis
GCA_000993785.2,s__Streptomyces_xiamenensis
GCA_000762265.1,s__Methanobacterium_formicicum
GCA_002109495.1,s__Magnetofaba_australis
GCA_000380045.1,s__Streptococcus_marimammalium
GCA_001438695.1,s__Fructobacillus_fructosus
GCA_000430905.1,s__Methanocorpusculum_bavaricum
GCA_000195085.1,g__IMCC9063
GCA_001981305.1,s__Marinobacter_lutaoensis
GCA_900105985.1,g__Tenacibaculum
GCA_000012385.1,s__Rickettsia_bellii
GCA_000827125.1,s__Geoalkalibacter_A_subterraneus
GCA_001273905.1,s__Paenibacillus_C_sp2
GCA_000158375.2,g__Clostridium
GCA_000210555.1,s__Coprococcus_A_catus
GCA_000337595.1,s__Natrialba_taiwanensis
GCA_000014245.1,g__Chelativorans
GCA_001915545.1,g__43-108
GCA_001507665.1,s__Deinococcus_actinosclerus
GCA_001434895.1,s__Lactobacillus_G_odoratitofui
GCA_001905545.1,g__Kitasatospora
GCA_000200595.1,s__Helicobacter_E_felis
GCA_001552765.1,g__Prevotella
GCA_000736415.1,s__Campylobacter_C_iguaniorum
GCA_900099655.1,s__Planomicrobium_glaciei
GCA_000304315.1,g__Methylocystis
GCA_001190745.1,s__Campylobacter_B_gracilis
GCA_000243155.3,s__Desulfitobacterium_dehalogenans
GCA_001989575.1,s__Auricoccus_indicus
GCA_000427785.1,s__Massilia_alkalitolerans
GCA_001753645.1,s__Stenotrophomonas_sp4
GCA_000802205.2,s__Nitrosocosmicus_oleophilus
GCA_002007105.1,g__Solirubrum
GCA_001801575.1,g__2-12-FULL-41-20
GCA_000425105.1,s__Agrococcus_lahaulensis
GCA_001425705.1,g__Pelomonas
GCA_001801465.1,g__2-12-FULL-35-23
GCA_000968135.1,g__Magnetospira
GCA_000403395.2,g__Anaerotruncus
GCA_000747525.1,g__Sphingobacterium
GCA_000719475.1,g__Streptomyces
GCA_900113525.1,s__Pedobacter_insulae
GCA_000017805.1,s__Roseiflexus_castenholzii
GCA_000012005.1,s__Escherichia_coli
GCA_900109785.1,s__Nitrosospira_tenuis
GCA_001653175.1,s__H1_sp1
GCA_000309845.1,g__Clostridium
GCA_000403215.2,g__COE1
GCA_000432815.1,g__CAG-45
GCA_000318275.2,g__Capnocytophaga
GCA_001994995.1,g__Epulopiscium
GCA_000230555.1,s__Pelagibacterium_halotolerans
GCA_900142415.1,s__Rhodothermus_profundi
GCA_000191865.2,s__Turicibacter_sanguinis
GCA_001493195.1,g__Sulfurovum_A
GCA_000828085.2,s__Scytonema_A_tolypothrichoides
GCA_000341585.2,s__Prochlorothrix_hollandica
GCA_900108505.1,s__Halopenitus_malekzadehii
GCA_000967245.1,s__Lactobacillus_K_mellis
GCA_900107855.1,s__Marinobacterium_georgiense
GCA_000208385.1,s__Sphaerochaeta_A_coccoides
GCA_000014725.1,s__Syntrophomonas_wolfei
GCA_001424265.1,g__Acidovorax_A
GCA_001612885.1,s__Nocardia_harenae
GCA_000518245.1,s__Brachyspira_alvinipulli
GCA_000746155.1,g__Prevotella
GCA_002210165.1,g__22II1-1F12B
GCA_000283515.1,g__Sphingobium
GCA_000014745.1,s__Maricaulis_maris
GCA_000400995.2,s__MR-S7_sp1
GCA_900115205.1,s__Robiginitalea_myxolifaciens
GCA_002165295.1,g__Acinetobacter
GCA_001552735.1,s__Sanguibacter_suarezii
GCA_000183485.2,s__Alistipes_finegoldii
GCA_001045435.1,s__Chryseobacterium_A_koreense
GCA_001594145.1,g__Branchiibius
GCA_001039445.1,s__Parabacteroides_goldsteinii
GCA_000495815.1,g__Asticcacaulis
GCA_001059425.1,s__Aggregatibacter_segnis
GCA_001455085.1,s__Fusobacterium_hwasookii
GCA_001591485.1,s__Bacillus_W_fumarioli
GCA_000760055.1,s__Prochlorococcus_A_marinus_I
GCA_001676075.1,s__Photobacterium_aquimaris_A
GCA_000374125.1,s__Niabella_aurantiaca
GCA_900069005.1,g__Fontibacillus
GCA_000813425.1,g__Sporosarcina
GCA_000765155.1,s__Pseudomonas_A_sp6
GCA_000761475.1,s__Chromohalobacter_salexigens
GCA_000720145.1,g__Streptomyces
GCA_900177805.1,s__Fibrobacter_sp4
GCA_001512665.1,g__DTU073
GCA_001687625.2,s__Planococcus_B_maritimus_A
GCA_000759935.1,s__Prochlorococcus_A_marinus_N
GCA_001769385.1,g__2-12-FULL-35-15
GCA_000725485.1,s__Nonomuraea_candida
GCA_001465545.3,s__Pandoraea_norimbergensis
GCA_002162095.1,s__UBA6660_sp1
