seqname,tax_id
GCA_001889925.1,g__Polynucleobacter
GCA_001516045.1,g__Desulfosporosinus
GCA_000021825.1,g__Cyanothece_B
GCA_000224475.1,g__Halolamina
RK14_DAUCA,Viridiplantae
GCA_000007925.1,s__Prochlorococcus_marinus
GCA_000423605.1,s__Saccharospirillum_impatiens
GCA_000383515.1,s__Mycoplasma_E_hyorhinis
GCA_000170775.1,g__Roseovarius
GCA_001303875.1,g__Gemmobacter
GCA_000380565.1,s__Microbulbifer_variabilis
GCA_001778375.1,g__D2-FULL-39-29
GCA_000379105.1,s__Methylobacterium_sp7
GCA_000023405.1,s__Brachybacterium_faecium
GCA_000024465.1,s__Puniceispirillum_marinum
GCA_000092825.1,s__Segniliparus_rotundus
GCA_001579175.1,s__Streptococcus_dentisani
GCA_001517625.1,g__Clostridium_M
GCA_000152865.1,g__Erythrobacter
GCA_001648895.1,g__MM1
GCA_900107575.1,g__CAG-791
GCA_001071965.1,s__Staphylococcus_caprae
GCA_000374045.1,s__Segetibacter_koreensis
GCA_001434055.1,s__Lactobacillus_G_parabrevis
GCA_000953435.1,s__Evansia_muelleri
GCA_002140795.1,g__Vagococcus_B
GCA_000411255.1,s__Paenibacillus_F_chitinolyticus
GCA_001983105.1,g__Frankia
GCA_001508795.1,g__Pseudothermotoga_A
GCA_000517405.1,s__Sodalis_A_pierantonius
GCA_001784555.1,g__GHO2-02-FULL-34
GCA_001870205.1,s__Vagococcus_B_teuberi
GCA_900094705.1,s__Chitinophaga_costaii
GCA_001029265.1,s__Spiroplasma_eriocheiris
GCA_001724715.1,g__Sphingomonas_B
GCA_900129825.1,s__Hydrocarboniphaga_daqingensis
GCA_002029975.1,g__ML8-F1
GCA_001899445.1,s__Desulfopertinax_cowenii
GCA_900067165.1,s__Trichococcus_flocculiformis
GCA_000300115.1,g__Tolypothrix
GCA_001303785.1,g__SM23-42
GCA_000799305.1,g__Rhizobacter
GCA_000972245.3,s__Bacillus_I_endophyticus
GCA_002119605.1,g__UBA4871
GCA_001899855.1,g__Dokdonella
GCA_900156915.1,g__Aquibacillus
GCA_000087965.1,s__Xanthomonas_A_albilineans
GCA_900114625.1,s__Granulicella_pectinivorans
GCA_000243735.3,s__Leptospira_kmetyi
GCA_000153105.1,s__Blastopirellula_marina
GCA_000430805.1,s__Chitinilyticum_aquatile
GCA_001424565.1,s__Pseudarthrobacter_sp1
GCA_000424625.1,s__Conexibacter_A_woesei
GCA_900107815.1,s__Eubacterium_O_aggregans
GCA_001437155.1,s__Lactobacillus_O_mali
GCA_000427825.1,s__Thermocrispum_municipale
GCA_001598275.1,s__Moraxella_oblonga
GCA_900102235.1,g__XBB2008
GCA_900115625.1,s__Salibacterium_halotolerans
GCA_002165825.1,s__Campylobacter_A_concisus_A
GCA_000287355.1,g__GCF-000287355
GCA_000190635.1,s__Syntrophobotulus_glycolicus
GCA_000568405.1,s__Catenovulum_agarivorans_A
GCA_001464455.1,g__OLB17
GCA_000735715.2,s__Flavobacterium_chungangense
GCA_000814825.1,g__DNF00809
GCA_900104895.1,s__Microterricola_viridarii
GCA_000372245.1,s__Corynebacterium_doosanense
GCA_900114645.1,s__Gracilibacillus_orientalis
GCA_000227525.2,g__Litoricola
GCA_900119385.1,g__UBA1382
GCA_000818035.1,s__Neisseria_D_elongata
GCA_001679665.1,g__SWB02
GCA_000614735.1,s__Lactobacillus_gallinarum
GCA_000687695.1,g__Eubacterium_F
GCA_001578865.1,g__Streptococcus
GCA_000696325.1,s__Hydrogenovibrio_marinus
GCA_900142125.1,s__Malonomonas_rubra
GCA_000802305.1,s__Microbacterium_mangrovi
GCA_000508245.1,s__Mycoplasma_A_ovis
GCA_001552935.1,g__DNF00809
GCA_001689565.1,g__CAG-1031
GCA_000091545.1,s__Thermus_thermophilus
GCA_001281485.1,s__Altererythrobacter_epoxidivorans
GCA_000495695.1,g__Acidilobus
GCA_000826185.1,s__Microbacterium_gorillae
GCA_001653095.1,s__Hoyosella_altamirensis
GCA_900048035.1,s__Gullanella_endobia
GCA_001899725.1,g__Sphingomonas
GCA_000718635.1,s__Streptomyces_varsoviensis
GCA_001281465.1,s__Cupriavidus_gilardii
GCA_000785105.2,s__Lactobacillus_G_curieae
GCA_001517935.1,s__Sneathia_sanguinegens
GCA_000427335.1,s__Winogradskyella_psychrotolerans
GCA_001306415.1,s__Croceitalea_dokdonensis
GCA_900166605.1,s__Marinococcus_halophilus
GCA_000373985.1,s__Desulfobacter_curvatus
GCA_001007665.1,s__Synechococcus_B_spongiarum_B
GCA_000732115.1,s__Frankia_casuarinae
GCA_000217815.1,s__Pseudothermotoga_thermarum
GCA_002160325.1,g__An181
GCA_000736515.1,s__Schleiferia_thermophila
GCA_000632455.1,g__Acinetobacter
GCA_002019735.1,s__Salipaludibacillus_agaradhaerens
GCA_001425405.1,g__Sphingomonas
GCA_001440035.1,s__Bradyrhizobium_manausense
GCA_001546555.1,s__Peptoniphilus_A_harei
GCA_001466305.1,s__Defluviitalea_phaphyphila
GCA_000159235.2,s__Atopobium_A_vaginae
GCA_000472905.1,s__Alicyclobacillus_A_pomorum
GCA_900107595.1,s__Psychroflexus_halocasei
GCA_000007205.1,s__Chlamydophila_pneumoniae
GCA_001810365.1,g__Corynebacterium
GCA_001875325.1,s__Moorella_thermoacetica_A
GCA_000243135.3,s__Desulfitobacterium_dichloroeliminans
GCA_000372485.1,s__Oenococcus_oeni
GCA_900143685.1,s__Libanicoccus_massiliensis
GCA_001515265.1,s__Dichloromethanomonas_elyunquensis
GCA_001612945.1,s__Nocardia_inohanensis
GCA_000373745.1,s__Oligella_ureolytica
GCA_002161855.1,s__Paenibacillus_B_thiaminolyticus
GCA_000008365.1,s__Mycoplasma_J_mobile
GCA_900110735.1,s__Streptomyces_radiopugnans
GCA_900114005.1,s__Olleya_namhaensis
GCA_000275825.1,s__Saprospira_grandis_A
GCA_000153325.1,g__Photobacterium
GCA_001042635.1,s__Bifidobacterium_scardovii
GCA_001314805.1,g__Roseibacterium
GCA_001296225.1,s__Marinagarivorans_algicola
GCA_001443495.1,g__CSP1-5
GCA_001957165.1,s__Vibrio_ostreicida
GCA_001316265.1,g__Vulcanisaeta
GCA_001547755.1,g__GCF1875585
GCA_000376825.1,s__Demetria_terragena
GCA_001434745.1,s__Lactobacillus_K_alimentarius
GCA_001598415.1,s__Sphingomonas_mali
GCA_000431535.1,g__Eubacterium_R
GCA_000227505.4,g__Luminiphilus
GCA_001298545.1,s__Streptomyces_sp2
GCA_000375465.1,s__Balneola_vulgaris
GCA_001315085.1,s__Bacillus_L_akibai
GCA_000231275.1,s__Alistipes_A_indistinctus
GCA_000422165.1,s__Lactobacillus_helveticus
GCA_001481395.1,s__Aeromonas_schubertii
GCA_001677375.1,g__Helicobacter_B
GCA_000424545.1,g__Butyrivibrio
GCA_002011125.1,g__JdFR-18
GCA_001547735.1,s__Thermosulfidibacter_takaii
GCA_000147675.2,s__Peptostreptococcus_stomatis
GCA_001543175.1,s__Aerococcus_urinae
GCA_001998165.1,s__Helicobacter_pylori_X
GCA_900079695.1,g__Alpha-05
GCA_001556185.1,g__Sphingomonas
GCA_900099715.1,g__Saccharofermentans
GCA_001652725.1,g__Pseudopedobacter
GCA_001274995.1,s__Morganella_morganii_A
GCA_000421005.1,g__NK3B98
GCA_001718875.1,s__Burkholderia_sp13
GCA_900066495.1,g__GCA-900066495
GCA_000425685.1,s__Gulosibacter_molinativorax
GCA_000319245.1,s__Kinetoplastibacterium_blastocrithidii
GCA_001705305.1,s__Paenibacillus_kribbensis
GCA_000299395.1,s__Nitrosopumilus_sediminis
GCA_001899235.1,g__Nitrosospira
GCA_000615905.1,s__Lactobacillus_K_nodensis
RK14_GNEPA,Viridiplantae
GCA_900142365.1,s__Pseudonocardia_thermophila
GCA_000478585.1,g__Thiomicrospira_A
GCA_002075085.1,g__Riesia
GCA_900112105.1,s__Zunongwangia_mangrovi
GCA_000227585.1,s__Glomeribacter_gigasporarum
GCA_900167205.1,s__Eubacterium_R_coprostanoligenes
GCA_001469845.1,s__Sphingomonas_sp12
GCA_900111565.1,g__Paenibacillus
GCA_900167345.1,s__Vibrio_cincinnatiensis
GCA_900129965.1,s__Clostridium_AF_grantii
GCA_002160025.1,g__UBA4871
GCA_001748085.1,g__Streptomyces
GCA_000550805.1,s__Corynebacterium_vitaeruminis
GCA_001864895.1,g__Curtobacterium
GCA_001660705.2,s__Labilibacter_A_aurantiacus
GCA_900114785.1,g__Variovorax
GCA_000953475.1,s__Methylacidiphilum_fumariolicum
GCA_002209565.1,s__Candidimonas_nitroreducens
GCA_000826065.1,s__Tessaracoccus_massiliensis
GCA_000971375.1,s__Lysinimicrobium_aestuarii
GCA_000312045.1,s__Noviherbaspirillum_massiliense
RK14_SOYBN,Viridiplantae
GCA_000154825.1,s__Anaerofustis_stercorihominis
GCA_002109495.1,s__Magnetofaba_australis
GCA_000380045.1,s__Streptococcus_marimammalium
GCA_000195085.1,g__IMCC9063
GCA_000827125.1,s__Geoalkalibacter_A_subterraneus
GCA_000442255.1,s__Salipiger_A_mucosus
GCA_000210555.1,s__Coprococcus_A_catus
GCA_000337595.1,s__Natrialba_taiwanensis
GCA_000014245.1,g__Chelativorans
GCA_001915545.1,g__43-108
GCA_001434895.1,s__Lactobacillus_G_odoratitofui
GCA_001905545.1,g__Kitasatospora
GCA_001591965.1,s__Lysinibacillus_B_odysseyi
GCA_000200595.1,s__Helicobacter_E_felis
RL23_TOBAC,Viridiplantae
GCA_001567275.1,g__OLB10
GCA_000304315.1,g__Methylocystis
RL23_BRUMA,Metazoa
GCA_001190745.1,s__Campylobacter_B_gracilis
GCA_000469565.1,s__Oribacterium_sp4
GCA_001989575.1,s__Auricoccus_indicus
GCA_000427785.1,s__Massilia_alkalitolerans
GCA_000160495.1,s__Selenomonas_sputigena
GCA_000802205.2,s__Nitrosocosmicus_oleophilus
GCA_000425105.1,s__Agrococcus_lahaulensis
GCA_001801465.1,g__2-12-FULL-35-23
RK14_GUITH,Cryptophyta
GCA_000968135.1,g__Magnetospira
GCA_000747525.1,g__Sphingobacterium
GCA_000017805.1,s__Roseiflexus_castenholzii
GCA_900109785.1,s__Nitrosospira_tenuis
GCA_001653175.1,s__H1_sp1
GCA_000309845.1,g__Clostridium
GCA_000432815.1,g__CAG-45
GCA_001994995.1,g__Epulopiscium
GCA_000230555.1,s__Pelagibacterium_halotolerans
GCA_900142415.1,s__Rhodothermus_profundi
GCA_000191865.2,s__Turicibacter_sanguinis
GCA_001493195.1,g__Sulfurovum_A
GCA_000828085.2,s__Scytonema_A_tolypothrichoides
GCA_900108505.1,s__Halopenitus_malekzadehii
GCA_000967245.1,s__Lactobacillus_K_mellis
GCA_000208385.1,s__Sphaerochaeta_A_coccoides
GCA_000014725.1,s__Syntrophomonas_wolfei
GCA_001424265.1,g__Acidovorax_A
GCA_001612885.1,s__Nocardia_harenae
GCA_001006305.1,s__Silvibacterium_bohemicum
GCA_000746155.1,g__Prevotella
GCA_002210165.1,g__22II1-1F12B
GCA_000014745.1,s__Maricaulis_maris
GCA_900115205.1,s__Robiginitalea_myxolifaciens
GCA_001580915.1,s__Acetobacter_tropicalis
GCA_001316285.1,g__Vulcanisaeta
GCA_000183485.2,s__Alistipes_finegoldii
GCA_001045435.1,s__Chryseobacterium_A_koreense
GCA_001594145.1,g__Branchiibius
RK14_WHEAT,Viridiplantae
RK14_BIGNA,Rhizaria
GCA_001591485.1,s__Bacillus_W_fumarioli
RK14_CARPA,Viridiplantae
RK14_MANES,Viridiplantae
GCA_000166635.2,s__Borreliella_burgdorferi
GCA_000813425.1,g__Sporosarcina
GCA_000620605.1,s__Ahrensia_kielensis
GCA_001512665.1,g__DTU073
GCA_000559065.1,s__Ochrobactrum_A_rhizosphaerae
GCA_001687625.2,s__Planococcus_B_maritimus_A
GCA_000759935.1,s__Prochlorococcus_A_marinus_N
GCA_000426505.1,s__Nisaea_denitrificans
GCA_000186245.1,s__Nitratifractor_salsuginis
GCA_001802135.1,g__Geobacter_A
GCA_001769385.1,g__2-12-FULL-35-15
GCA_002162095.1,s__UBA6660_sp1
GCA_002159645.1,g__Parabacteroides
GCA_002090095.1,g__Demequina
GCA_000337215.1,s__Natronolimnobius_A_innermongolicus
GCA_001270065.1,s__Limnohabitans_planktonicus
GCA_001038565.1,s__Bacillus_K_pseudalcaliphilus
GCA_900079775.1,g__Prevotella
GCA_000244895.1,s__Desulfosporosinus_youngiae
GCA_001761365.1,s__Polaribacter_vadi
GCA_000092125.1,s__Meiothermus_B_silvanus
GCA_000013925.1,s__Mycobacterium_ulcerans
GCA_000753575.1,g__HR2
GCA_900098925.1,s__Bacillus_X_massiliglaciei
GCA_001885685.1,s__Pseudomonas_L_hussainii
GCA_002150685.1,s__Algoriphagus_antarcticus
GCA_000619905.2,s__Nitrosospira_briensis
GCA_900106605.1,s__Bacteroides_stercoris
GCA_001316205.1,s__Methanosarcina_horonobensis
GCA_000196215.1,s__Borreliella_bavariensis
GCA_900104925.1,g__Lacunisphaera
GCA_001464285.1,g__Hyphomicrobium
GCA_000219355.1,s__Midichloria_mitochondrii
GCA_900059565.1,s__Murdochiella_massiliensis
GCA_001598575.1,s__Novosphingobium_subterraneum
GCA_000160535.1,s__Prevotella_bergensis
GCA_900110135.1,s__Pseudorhodobacter_antarcticus
GCA_001436605.1,s__Lactobacillus_floricola
GCA_000973545.1,g__Blochmannia
GCA_000429225.1,s__Actinomyces_dentalis
GCA_001685035.1,g__FJAT-27916
GCA_000437915.1,g__CAG-314
GCA_001314905.1,g__Phormidium_A
GCA_900167975.1,s__Ohtaekwangia_koreensis
GCA_000179775.1,g__R2A130
GCA_000621625.1,s__Crocinitomix_catalasitica
GCA_000436495.1,g__Parabacteroides
GCA_000383295.1,s__Clostridium_E_sporosphaeroides
GCA_001664505.1,g__Mor1
GCA_900104235.1,s__Streptococcus_henryi
GCA_000007365.1,s__Buchnera_aphidicola_O
GCA_900112285.1,g__Polaromonas
GCA_001896625.1,g__Mesotoga
GCA_900167305.1,s__Garciella_nitratireducens
GCA_000021745.1,s__Methylocella_silvestris
GCA_001642775.1,s__Pseudohongiella_sp2
GCA_000620025.1,s__Zymobacter_palmae
GCA_000374605.1,s__Campylobacter_B_ureolyticus
GCA_000956575.1,s__Microbacterium_ketosireducens
GCA_000830175.1,g__FS08-3
GCA_002056795.1,s__Spirosoma_aerolatum
GCA_000167355.1,s__Desulfuromonas_acetoxidans
GCA_000278275.1,s__Bartonella_tamiae
GCA_000219805.1,s__Weissella_koreensis
GCA_000393975.1,s__Enterococcus_A_pallens
GCA_001898855.1,g__73-13
GCA_001005905.1,s__Salinicoccus_halodurans
GCA_900142065.1,s__Agromyces_cerinus
GCA_001183965.1,g__FJAT-27916
RK14_ANTFO,Viridiplantae
GCA_900109085.1,s__Alkalibacterium_gilvum
GCA_900111525.1,g__Prevotella
GCA_001802565.1,g__UBA5078
GCA_000826685.1,s__Streptomonospora_alba
GCA_000240225.2,s__Patulibacter_medicamentivorans
GCA_900111515.1,s__Hymenobacter_actinosclerus
GCA_000420045.1,s__Perlucidibaca_piscinae
GCA_001298955.1,g__Achromobacter
GCA_001270045.1,g__6E
GCA_001508855.1,g__50-218
GCA_001017435.1,s__Caldimonas_brachysporum
GCA_000025905.1,s__Coraliomargarita_akajimensis
GCA_000332095.2,g__PCC-6406
GCA_900129365.1,s__Clostridium_AH_fallax
GCA_001940005.1,s__Intestinimonas_butyriciproducens
GCA_000297555.1,g__Paenisporosarcina
GCA_000472405.1,s__Cutibacterium_acnes
GCA_000018945.1,s__Thermotoga_neapolitana
GCA_000478825.2,g__Synechocystis
GCA_000348685.1,s__Xanthomarina_gelatinilytica
GCA_000165465.1,s__Halanaerobium_praevalens
GCA_000009825.1,s__Bacillus_H_clausii
GCA_000934745.1,s__Desulfonatronum_thioautotrophicum
GCA_000314935.1,s__Paraglaciecola_agarilytica
GCA_900141915.1,s__Tessaracoccus_bendigoensis
GCA_002167745.1,g__UBA3031
GCA_000716685.1,s__Streptomyces_virginiae
GCA_900101815.1,s__Pricia_antarctica
GCA_000300375.1,s__Mycobacterium_hassiacum
GCA_900156755.1,s__Alicyclobacillus_vulcanalis
GCA_001625325.1,g__Novosphingobium_A
GCA_002105485.1,g__Leifsonia
GCA_002081825.1,s__Chromobacterium_haemolyticum_A
GCA_001021085.1,s__Liberibacter_africanus
GCA_001592265.1,s__Curvibacter_A_delicatus
GCA_001317345.1,g__Thermococcus_A
GCA_900142405.1,s__Muricauda_antarctica
GCA_000022205.1,s__Halorubrum_lacusprofundi
GCA_000026045.1,s__Natronomonas_pharaonis
GCA_000020525.1,s__Chloroherpeton_thalassium
GCA_900141975.1,s__Aureimonas_altamirensis
GCA_000213575.1,s__Dysgonomonas_mossii
GCA_000020505.1,s__Chlorobaculum_parvum
GCA_001408515.1,s__Jannaschia_seosinensis
GCA_001757105.1,s__Alteromonas_B_confluentis
GCA_002088945.1,g__Henriciella
GCA_000433895.1,g__Prevotella
GCA_000621405.1,g__NK4A144
GCA_000719265.1,s__Streptomyces_roseoverticillatus
GCA_000956175.1,s__Nitrosopumilus_adriaticus
GCA_000021485.1,s__Acidithiobacillus_ferrooxidans
GCA_900197575.1,s__Acinetobacter_apis
GCA_900021155.1,g__Alistipes
GCA_000163555.2,g__HIMB114
GCA_000431795.1,g__CAG-302
GCA_000798815.1,g__ZOR0009
GCA_000169175.1,s__Microscilla_marina
GCA_000425065.1,s__Actinomadura_rifamycini
GCA_000017505.1,g__Anaeromyxobacter
GCA_000331025.1,s__Desulfovibrio_H_hydrothermalis
GCA_900143215.1,s__Geodermatophilus_obscurus_A
RK14_POPTR,Viridiplantae
GCA_000332335.1,g__PCC-10802
GCA_000479315.1,g__Streptococcus
GCA_000455285.1,s__Stoquefichus_massiliensis
GCA_000772535.1,s__Chelonobacter_oris
GCA_001438725.1,s__Pediococcus_inopinatus
GCA_002209185.1,s__Corynebacterium_jeikeium_B
GCA_002011425.1,g__UBA3571
GCA_001428435.1,g__Arthrobacter_D
GCA_000285535.1,s__Bacillus_Q_timonensis
GCA_001613345.1,s__Nocardia_uniformis
GCA_000620645.1,g__Nocardioides
GCA_000247495.2,g__Psychrobacter
GCA_000701545.1,g__Agathobacter
GCA_001808555.1,g__Porphyromonas
GCA_001886735.1,g__Sulfitobacter_B
GCA_000619805.1,s__Sulfurihydrogenibium_subterraneum
GCA_001463945.1,s__Aureimonas_ureilytica
GCA_001653565.1,g__Paenibacillus_E
GCA_001372915.1,s__Paeniclostridium_sordellii
GCA_000427385.1,s__Methylocaldum_szegediense
GCA_900079735.1,g__Dysgonomonas
GCA_000295715.1,s__Staphylococcus_arlettae
GCA_000416985.1,s__Sphingobacterium_paucimobilis
GCA_001512725.1,g__DTU058
GCA_001305675.1,g__Gordonia
GCA_900116895.1,s__Idiomarina_donghaiensis
GCA_001654785.2,s__Orientia_tsutsugamushi
GCA_000191785.1,s__Parascardovia_denticolens
GCA_900106945.1,s__Marinobacter_mobilis
GCA_000970265.1,s__Methanosarcina_lacustris
